state,period_id,transaction_count_difference,transaction_amount_difference,registered_users_difference,registered_merchants_difference
kerala,8086,0,0.000518798828125,0,0
kerala,8087,0,-0.0007476806640625,0,0
kerala,8088,0,0.00018310546875,0,0
kerala,8089,0,0.000244140625,0,0
kerala,8090,0,-0.000274658203125,0,0
kerala,8091,0,-0.002410888671875,0,0
kerala,8092,0,0.0010986328125,0,0
kerala,8093,0,0.0,0,0
kerala,8094,0,-0.00067138671875,0,0
kerala,8095,0,-6.103515625e-05,0,0
kerala,8096,0,-0.000640869140625,0,0
kerala,8097,0,0.001068115234375,0,0
kerala,8098,0,-3.0517578125e-05,0,0
kerala,8099,0,0.0,0,0
kerala,8100,0,0.000244140625,0,0
kerala,8101,0,-0.00048828125,0,0
kerala,8102,0,0.0009765625,0,0
kerala,8103,0,-0.00018310546875,0,0
kerala,8104,0,0.0003662109375,0,0
kerala,8105,0,0.00115966796875,0,0
ladakh,8072,0,-3.725290298461914e-09,0,
ladakh,8073,0,3.725290298461914e-08,0,
ladakh,8074,0,0.0,0,
ladakh,8075,0,-5.960464477539063e-08,0,0
ladakh,8076,0,-5.960464477539063e-08,0,0
ladakh,8077,0,-2.980232238769531e-07,0,0
ladakh,8078,0,-6.556510925292969e-07,0,0
ladakh,8079,0,1.7881393432617188e-07,0,0
ladakh,8080,0,2.384185791015625e-07,0,0
ladakh,8081,0,1.1920928955078125e-07,0,0
ladakh,8082,0,1.1920928955078125e-06,0,0
ladakh,8083,0,2.1457672119140625e-06,0,0
ladakh,8084,0,3.814697265625e-06,0,0
ladakh,8085,0,9.5367431640625e-07,0,0
ladakh,8086,0,-1.0967254638671875e-05,0,0
ladakh,8087,0,1.049041748046875e-05,0,0
ladakh,8088,0,-4.76837158203125e-07,0,0
ladakh,8089,0,-4.00543212890625e-05,0,0
ladakh,8090,0,-1.9073486328125e-06,0,0
ladakh,8091,0,5.054473876953125e-05,0,0
ladakh,8092,0,-1.049041748046875e-05,0,0
ladakh,8093,0,1.1444091796875e-05,0,0
ladakh,8094,0,2.288818359375e-05,0,0
ladakh,8095,0,2.86102294921875e-06,0,0
ladakh,8096,0,1.430511474609375e-05,0,0
ladakh,8097,0,2.86102294921875e-05,0,0
ladakh,8098,0,-1.71661376953125e-05,0,0
ladakh,8099,0,8.392333984375e-05,0,0
ladakh,8100,0,-8.96453857421875e-05,0,0
ladakh,8101,0,1.1444091796875e-05,0,0
ladakh,8102,0,7.62939453125e-06,0,0
ladakh,8103,0,3.24249267578125e-05,0,0
ladakh,8104,0,-1.1444091796875e-05,0,0
ladakh,8105,0,4.57763671875e-05,0,0
lakshadweep,8072,0,0.0,0,
lakshadweep,8073,0,0.0,0,
lakshadweep,8074,0,0.0,0,
lakshadweep,8075,0,0.0,0,
lakshadweep,8076,0,0.0,0,
lakshadweep,8077,0,-1.862645149230957e-09,0,
lakshadweep,8078,0,0.0,0,0
lakshadweep,8079,0,0.0,0,0
lakshadweep,8080,0,0.0,0,0
lakshadweep,8081,0,0.0,0,0
lakshadweep,8082,0,0.0,0,0
lakshadweep,8083,0,0.0,0,0
lakshadweep,8084,0,0.0,0,0
lakshadweep,8085,0,0.0,0,0
lakshadweep,8086,0,0.0,0,0
lakshadweep,8087,0,0.0,0,0
lakshadweep,8088,0,0.0,0,0
lakshadweep,8089,0,0.0,0,0
lakshadweep,8090,0,0.0,0,0
lakshadweep,8091,0,-1.4901161193847656e-08,0,0
lakshadweep,8092,0,0.0,0,0
lakshadweep,8093,0,2.9802322387695312e-08,0,0
lakshadweep,8094,0,-1.4901161193847656e-08,0,0
lakshadweep,8095,0,0.0,0,0
lakshadweep,8096,0,0.0,0,0
lakshadweep,8097,0,0.0,0,0
lakshadweep,8098,0,2.9802322387695312e-08,0,0
lakshadweep,8099,0,0.0,0,0
lakshadweep,8100,0,0.0,0,0
lakshadweep,8101,0,0.0,0,0
lakshadweep,8102,0,0.0,0,0
lakshadweep,8103,0,0.0,0,0
lakshadweep,8104,0,0.0,0,0
lakshadweep,8105,0,0.0,0,0
madhya pradesh,8072,0,0.0004673004150390625,0,0
madhya pradesh,8073,0,-0.001590728759765625,0,0
madhya pradesh,8074,0,-0.00337982177734375,0,0
madhya pradesh,8075,0,0.00628662109375,0,0
madhya pradesh,8076,0,-0.00345611572265625,0,0
madhya pradesh,8077,0,-0.006683349609375,0,0
madhya pradesh,8078,0,-0.0016632080078125,0,0
madhya pradesh,8079,0,0.007568359375,0,0
madhya pradesh,8080,0,0.0047149658203125,0,0
madhya pradesh,8081,0,-0.012176513671875,0,0
madhya pradesh,8082,0,-0.014862060546875,0,0
madhya pradesh,8083,0,-0.042205810546875,0,0
madhya pradesh,8084,0,0.033203125,0,0
madhya pradesh,8085,0,0.00543212890625,0,0
madhya pradesh,8086,0,-0.07177734375,0,0
madhya pradesh,8087,0,-0.01922607421875,0,0
madhya pradesh,8088,0,0.0152587890625,0,0
madhya pradesh,8089,0,-0.0008544921875,0,0
madhya pradesh,8090,0,0.1116943359375,0,0
madhya pradesh,8091,0,-0.03857421875,0,0
madhya pradesh,8092,0,-0.0089111328125,0,0
madhya pradesh,8093,0,-0.06884765625,0,0
madhya pradesh,8094,0,0.028076171875,0,0
madhya pradesh,8095,0,-0.058349609375,0,0
madhya pradesh,8096,0,-0.016845703125,0,0
madhya pradesh,8097,0,0.144287109375,0,0
madhya pradesh,8098,0,0.084716796875,0,0
madhya pradesh,8099,0,-0.02294921875,0,0
madhya pradesh,8100,0,0.017822265625,0,0
madhya pradesh,8101,0,-0.002197265625,0,0
madhya pradesh,8102,0,0.12451171875,0,0
madhya pradesh,8103,0,0.01513671875,0,0
madhya pradesh,8104,0,-0.015625,0,0
madhya pradesh,8105,0,-0.09130859375,0,0
maharashtra,8072,0,-0.000438690185546875,0,0
maharashtra,8073,0,-0.00260162353515625,0,0
maharashtra,8074,0,-0.00475311279296875,0,0
maharashtra,8075,0,0.01385498046875,0,0
maharashtra,8076,0,-0.000579833984375,0,0
maharashtra,8077,0,0.0164794921875,0,0
maharashtra,8078,0,-0.0035400390625,0,0
maharashtra,8079,0,-0.00079345703125,0,0
maharashtra,8080,0,-0.0455322265625,0,0
maharashtra,8081,0,-0.019287109375,0,0
maharashtra,8082,0,0.048828125,0,0
maharashtra,8083,0,-0.0443115234375,0,0
maharashtra,8084,0,0.0029296875,0,0
maharashtra,8085,0,0.023681640625,0,0
maharashtra,8086,0,-0.075439453125,0,0
maharashtra,8087,0,0.036376953125,0,0
maharashtra,8088,0,-0.05810546875,0,0
maharashtra,8089,0,-0.014892578125,0,0
maharashtra,8090,0,0.004150390625,0,0
maharashtra,8091,0,0.0029296875,0,0
maharashtra,8092,0,-0.00537109375,0,0
maharashtra,8093,0,-0.18115234375,0,0
maharashtra,8094,0,0.0419921875,0,0
maharashtra,8095,0,0.1083984375,0,0
maharashtra,8096,0,0.02880859375,0,0
maharashtra,8097,0,0.2041015625,0,0
maharashtra,8098,0,-0.00341796875,0,0
maharashtra,8099,0,-0.02490234375,0,0
maharashtra,8100,0,-0.0595703125,0,0
maharashtra,8101,0,-0.0234375,0,0
maharashtra,8102,0,0.0517578125,0,0
maharashtra,8103,0,0.2744140625,0,0
maharashtra,8104,0,0.0068359375,0,0
maharashtra,8105,0,-0.0419921875,0,0
manipur,8072,0,-2.682209014892578e-07,0,
manipur,8073,0,1.1920928955078125e-07,0,
manipur,8074,0,2.980232238769531e-07,0,
manipur,8075,0,1.1920928955078125e-06,0,0
manipur,8076,0,-1.0728836059570312e-06,0,0
manipur,8077,0,-7.152557373046875e-07,0,0
manipur,8078,0,2.384185791015625e-07,0,0
manipur,8079,0,2.384185791015625e-06,0,0
manipur,8080,0,7.152557373046875e-07,0,0
manipur,8081,0,-1.049041748046875e-05,0,0
manipur,8082,0,-2.384185791015625e-06,0,0
manipur,8083,0,1.0967254638671875e-05,0,0
manipur,8084,0,2.5272369384765625e-05,0,0
manipur,8085,0,-1.0013580322265625e-05,0,0
manipur,8086,0,-8.58306884765625e-06,0,0
manipur,8087,0,2.86102294921875e-05,0,0
manipur,8088,0,-1.9073486328125e-06,0,0
manipur,8089,0,-3.24249267578125e-05,0,0
manipur,8090,0,-2.6702880859375e-05,0,0
manipur,8091,0,5.340576171875e-05,0,0
manipur,8092,0,-2.47955322265625e-05,0,0
manipur,8093,0,2.574920654296875e-05,0,0
manipur,8094,0,3.814697265625e-06,0,0
manipur,8095,0,-2.86102294921875e-06,0,0
manipur,8096,0,2.09808349609375e-05,0,0
manipur,8097,0,2.288818359375e-05,0,0
manipur,8098,0,-7.43865966796875e-05,0,0
manipur,8099,0,5.14984130859375e-05,0,0
manipur,8100,0,-3.24249267578125e-05,0,0
manipur,8101,0,3.62396240234375e-05,0,0
manipur,8102,0,4.57763671875e-05,0,0
manipur,8103,0,5.53131103515625e-05,0,0
manipur,8104,0,-1.1444091796875e-05,0,0
manipur,8105,0,7.05718994140625e-05,0,0
meghalaya,8072,0,-5.960464477539063e-08,0,
meghalaya,8073,0,0.0,0,
meghalaya,8074,0,2.086162567138672e-07,0,
meghalaya,8075,0,2.980232238769531e-07,0,0
meghalaya,8076,0,2.980232238769531e-07,0,0
meghalaya,8077,0,-3.5762786865234375e-07,0,0
meghalaya,8078,0,-1.0728836059570312e-06,0,0
meghalaya,8079,0,-1.430511474609375e-06,0,0
meghalaya,8080,0,1.0728836059570312e-06,0,0
meghalaya,8081,0,2.384185791015625e-07,0,0
meghalaya,8082,0,4.0531158447265625e-06,0,0
meghalaya,8083,0,3.0994415283203125e-06,0,0
meghalaya,8084,0,-1.430511474609375e-06,0,0
meghalaya,8085,0,-9.5367431640625e-06,0,0
meghalaya,8086,0,-4.291534423828125e-06,0,0
meghalaya,8087,0,2.6702880859375e-05,0,0
meghalaya,8088,0,1.811981201171875e-05,0,0
meghalaya,8089,0,-2.956390380859375e-05,0,0
meghalaya,8090,0,-6.961822509765625e-05,0,0
meghalaya,8091,0,6.103515625e-05,0,0
meghalaya,8092,0,7.62939453125e-06,0,0
meghalaya,8093,0,-2.6702880859375e-05,0,0
meghalaya,8094,0,-2.6702880859375e-05,0,0
meghalaya,8095,0,-1.33514404296875e-05,0,0
meghalaya,8096,0,0.00011444091796875,0,0
meghalaya,8097,0,-5.7220458984375e-06,0,0
meghalaya,8098,0,-9.1552734375e-05,0,0
meghalaya,8099,0,1.52587890625e-05,0,0
meghalaya,8100,0,-0.000244140625,0,0
meghalaya,8101,0,8.7738037109375e-05,0,0
meghalaya,8102,0,0.000232696533203125,0,0
meghalaya,8103,0,5.7220458984375e-05,0,0
meghalaya,8104,0,-0.000102996826171875,0,0
meghalaya,8105,0,6.4849853515625e-05,0,0
mizoram,8072,0,-6.705522537231445e-08,0,
mizoram,8073,0,-1.4901161193847656e-08,0,
mizoram,8074,0,2.9802322387695312e-08,0,
mizoram,8075,0,-3.5762786865234375e-07,0,
mizoram,8076,0,5.960464477539063e-08,0,0
mizoram,8077,0,-7.748603820800781e-07,0,0
mizoram,8078,0,1.1920928955078125e-07,0,0
mizoram,8079,0,0.0,0,0
mizoram,8080,0,4.76837158203125e-07,0,0
mizoram,8081,0,1.0728836059570312e-06,0,0
mizoram,8082,0,1.0728836059570312e-06,0,0
mizoram,8083,0,1.430511474609375e-06,0,0
mizoram,8084,0,2.86102294921875e-06,0,0
mizoram,8085,0,0.0,0,0
mizoram,8086,0,2.384185791015625e-06,0,0
mizoram,8087,0,-3.0994415283203125e-06,0,0
mizoram,8088,0,1.430511474609375e-06,0,0
mizoram,8089,0,-6.67572021484375e-06,0,0
mizoram,8090,0,4.76837158203125e-06,0,0
mizoram,8091,0,7.152557373046875e-06,0,0
mizoram,8092,0,-3.337860107421875e-06,0,0
mizoram,8093,0,0.0,0,0
mizoram,8094,0,-4.76837158203125e-06,0,0
mizoram,8095,0,5.245208740234375e-06,0,0
mizoram,8096,0,-5.7220458984375e-06,0,0
mizoram,8097,0,-1.049041748046875e-05,0,0
mizoram,8098,0,1.33514404296875e-05,0,0
mizoram,8099,0,-1.9073486328125e-06,0,0
mizoram,8100,0,0.0,0,0
mizoram,8101,0,-1.9073486328125e-06,0,0
mizoram,8102,0,-3.910064697265625e-05,0,0
mizoram,8103,0,2.09808349609375e-05,0,0
mizoram,8104,0,-1.33514404296875e-05,0,0
mizoram,8105,0,2.193450927734375e-05,0,0
nagaland,8072,0,-1.341104507446289e-07,0,
nagaland,8073,0,8.940696716308594e-08,0,
nagaland,8074,0,5.364418029785156e-07,0,0
nagaland,8075,0,8.940696716308594e-07,0,0
nagaland,8076,0,-1.7881393432617188e-06,0,0
nagaland,8077,0,4.76837158203125e-07,0,0
nagaland,8078,0,1.0728836059570312e-06,0,0
nagaland,8079,0,3.337860107421875e-06,0,0
nagaland,8080,0,9.5367431640625e-07,0,0
nagaland,8081,0,-6.67572021484375e-06,0,0
nagaland,8082,0,-2.1457672119140625e-06,0,0
nagaland,8083,0,1.1920928955078125e-05,0,0
nagaland,8084,0,8.58306884765625e-06,0,0
nagaland,8085,0,-1.621246337890625e-05,0,0
nagaland,8086,0,6.198883056640625e-06,0,0
nagaland,8087,0,4.38690185546875e-05,0,0
nagaland,8088,0,6.67572021484375e-06,0,0
nagaland,8089,0,-3.24249267578125e-05,0,0
nagaland,8090,0,1.621246337890625e-05,0,0
nagaland,8091,0,4.38690185546875e-05,0,0
nagaland,8092,0,2.86102294921875e-06,0,0
nagaland,8093,0,-2.86102294921875e-05,0,0
nagaland,8094,0,-1.1444091796875e-05,0,0
nagaland,8095,0,-3.814697265625e-06,0,0
nagaland,8096,0,4.38690185546875e-05,0,0
nagaland,8097,0,3.24249267578125e-05,0,0
nagaland,8098,0,-9.72747802734375e-05,0,0
nagaland,8099,0,7.43865966796875e-05,0,0
nagaland,8100,0,-4.00543212890625e-05,0,0
nagaland,8101,0,-1.9073486328125e-06,0,0
nagaland,8102,0,6.67572021484375e-05,0,0
nagaland,8103,0,4.1961669921875e-05,0,0
nagaland,8104,0,-6.29425048828125e-05,0,0
nagaland,8105,0,4.57763671875e-05,0,0
odisha,8072,0,7.915496826171875e-05,0,0
odisha,8073,0,-0.0002422332763671875,0,0
odisha,8074,0,-0.00052642822265625,0,0
odisha,8075,0,0.002391815185546875,0,0
odisha,8076,0,0.0,0,0
odisha,8077,0,-0.0003662109375,0,0
odisha,8078,0,3.0517578125e-05,0,0
odisha,8079,0,0.0035858154296875,0,0
odisha,8080,0,0.00341796875,0,0
odisha,8081,0,-0.0004730224609375,0,0
odisha,8082,0,-0.0086517333984375,0,0
odisha,8083,0,-0.01220703125,0,0
odisha,8084,0,-0.00152587890625,0,0
odisha,8085,0,-0.00341796875,0,0
odisha,8086,0,-0.0216064453125,0,0
odisha,8087,0,-0.0042724609375,0,0
odisha,8088,0,-0.0035400390625,0,0
odisha,8089,0,-0.00225830078125,0,0
odisha,8090,0,0.0296630859375,0,0
odisha,8091,0,-0.0245361328125,0,0
odisha,8092,0,-0.0076904296875,0,0
odisha,8093,0,-0.004150390625,0,0
odisha,8094,0,0.0048828125,0,0
odisha,8095,0,-0.026611328125,0,0
odisha,8096,0,-0.001953125,0,0
odisha,8097,0,0.0986328125,0,0
odisha,8098,0,0.03759765625,0,0
odisha,8099,0,-0.009765625,0,0
odisha,8100,0,0.031005859375,0,0
odisha,8101,0,-0.00537109375,0,0
odisha,8102,0,-0.0009765625,0,0
odisha,8103,0,-0.0185546875,0,0
odisha,8104,0,-0.023681640625,0,0
odisha,8105,0,-0.008056640625,0,0
puducherry,8072,0,0.0,0,
puducherry,8073,0,-5.960464477539063e-08,0,
puducherry,8074,0,-1.1920928955078125e-07,0,0
puducherry,8075,0,4.76837158203125e-07,0,0
puducherry,8076,0,2.384185791015625e-07,0,0
puducherry,8077,0,-7.152557373046875e-07,0,0
puducherry,8078,0,-4.76837158203125e-07,0,0
puducherry,8079,0,-2.384185791015625e-07,0,0
puducherry,8080,0,9.5367431640625e-07,0,0
puducherry,8081,0,-4.76837158203125e-07,0,0
puducherry,8082,0,-4.76837158203125e-07,0,0
puducherry,8083,0,-9.5367431640625e-07,0,0
puducherry,8084,0,0.0,0,0
puducherry,8085,0,-1.9073486328125e-06,0,0
puducherry,8086,0,-2.86102294921875e-06,0,0
puducherry,8087,0,9.5367431640625e-07,0,0
puducherry,8088,0,1.9073486328125e-06,0,0
puducherry,8089,0,-7.62939453125e-06,0,0
puducherry,8090,0,3.814697265625e-06,0,0
puducherry,8091,0,0.0,0,0
puducherry,8092,0,-1.9073486328125e-06,0,0
puducherry,8093,0,3.814697265625e-06,0,0
puducherry,8094,0,-3.814697265625e-06,0,0
puducherry,8095,0,-3.814697265625e-06,0,0
puducherry,8096,0,7.62939453125e-06,0,0
puducherry,8097,0,3.814697265625e-06,0,0
puducherry,8098,0,7.62939453125e-06,0,0
puducherry,8099,0,-1.1444091796875e-05,0,0
puducherry,8100,0,7.62939453125e-06,0,0
puducherry,8101,0,-7.62939453125e-06,0,0
puducherry,8102,0,7.62939453125e-06,0,0
puducherry,8103,0,7.62939453125e-06,0,0
puducherry,8104,0,-3.814697265625e-06,0,0
puducherry,8105,0,7.62939453125e-06,0,0
punjab,8072,0,7.62939453125e-05,0,0
punjab,8073,0,4.863739013671875e-05,0,0
punjab,8074,0,-8.58306884765625e-06,0,0
punjab,8075,0,0.0001125335693359375,0,0
punjab,8076,0,-0.0003490447998046875,0,0
punjab,8077,0,-0.00012969970703125,0,0
punjab,8078,0,-0.000579833984375,0,0
punjab,8079,0,0.00057220458984375,0,0
punjab,8080,0,0.00025177001953125,0,0
punjab,8081,0,0.0004730224609375,0,0
punjab,8082,0,-8.392333984375e-05,0,0
punjab,8083,0,0.00067138671875,0,0
punjab,8084,0,4.57763671875e-05,0,0
punjab,8085,0,0.000396728515625,0,0
punjab,8086,0,0.0020294189453125,0,0
punjab,8087,0,-0.001220703125,0,0
punjab,8088,0,0.0002593994140625,0,0
punjab,8089,0,0.000762939453125,0,0
punjab,8090,0,6.103515625e-05,0,0
punjab,8091,0,-0.00396728515625,0,0
punjab,8092,0,0.001190185546875,0,0
punjab,8093,0,-0.0010986328125,0,0
punjab,8094,0,-0.00030517578125,0,0
punjab,8095,0,0.000579833984375,0,0
punjab,8096,0,-0.001129150390625,0,0
punjab,8097,0,0.002716064453125,0,0
punjab,8098,0,3.0517578125e-05,0,0
punjab,8099,0,0.0001220703125,0,0
punjab,8100,0,0.0009765625,0,0
punjab,8101,0,-0.00152587890625,0,0
punjab,8102,0,-0.0028076171875,0,0
punjab,8103,0,-6.103515625e-05,0,0
punjab,8104,0,0.0001220703125,0,0
punjab,8105,0,0.001953125,0,0
rajasthan,8072,0,0.0004825592041015625,0,0
rajasthan,8073,0,-0.001495361328125,0,0
rajasthan,8074,0,-0.002094268798828125,0,0
rajasthan,8075,0,0.00579833984375,0,0
rajasthan,8076,0,-7.62939453125e-06,0,0
rajasthan,8077,0,-0.0084991455078125,0,0
rajasthan,8078,0,-0.000640869140625,0,0
rajasthan,8079,0,0.0020751953125,0,0
rajasthan,8080,0,-0.00262451171875,0,0
rajasthan,8081,0,-0.00244140625,0,0
rajasthan,8082,0,-0.02001953125,0,0
rajasthan,8083,0,-0.067626953125,0,0
rajasthan,8084,0,0.02227783203125,0,0
rajasthan,8085,0,0.0047607421875,0,0
rajasthan,8086,0,-0.111328125,0,0
rajasthan,8087,0,-0.0244140625,0,0
rajasthan,8088,0,-0.0091552734375,0,0
rajasthan,8089,0,-0.0009765625,0,0
rajasthan,8090,0,-0.017822265625,0,0
rajasthan,8091,0,0.029296875,0,0
rajasthan,8092,0,0.054443359375,0,0
rajasthan,8093,0,-0.044677734375,0,0
rajasthan,8094,0,0.040283203125,0,0
rajasthan,8095,0,-0.034912109375,0,0
rajasthan,8096,0,-0.06396484375,0,0
rajasthan,8097,0,0.30419921875,0,0
rajasthan,8098,0,-0.033203125,0,0
rajasthan,8099,0,-0.11474609375,0,0
rajasthan,8100,0,-0.017578125,0,0
rajasthan,8101,0,-0.07958984375,0,0
rajasthan,8102,0,0.03564453125,0,0
rajasthan,8103,0,0.0439453125,0,0
rajasthan,8104,0,-0.04443359375,0,0
rajasthan,8105,0,-0.04541015625,0,0
sikkim,8072,0,-5.960464477539063e-08,0,
sikkim,8073,0,-1.1920928955078125e-07,0,
sikkim,8074,0,-8.940696716308594e-08,0,
sikkim,8075,0,3.5762786865234375e-07,0,0
sikkim,8076,0,-5.960464477539063e-08,0,0
sikkim,8077,0,-8.344650268554688e-07,0,0
sikkim,8078,0,-2.1457672119140625e-06,0,0
sikkim,8079,0,2.384185791015625e-07,0,0
sikkim,8080,0,-2.384185791015625e-06,0,0
sikkim,8081,0,9.5367431640625e-07,0,0
sikkim,8082,0,3.5762786865234375e-06,0,0
sikkim,8083,0,-1.1920928955078125e-06,0,0
sikkim,8084,0,3.814697265625e-06,0,0
sikkim,8085,0,-2.384185791015625e-06,0,0
sikkim,8086,0,0.0,0,0
sikkim,8087,0,-8.106231689453125e-06,0,0
sikkim,8088,0,-4.76837158203125e-06,0,0
sikkim,8089,0,-1.1444091796875e-05,0,0
sikkim,8090,0,3.814697265625e-06,0,0
sikkim,8091,0,1.1444091796875e-05,0,0
sikkim,8092,0,7.62939453125e-06,0,0
sikkim,8093,0,-9.5367431640625e-07,0,0
sikkim,8094,0,1.049041748046875e-05,0,0
sikkim,8095,0,1.430511474609375e-05,0,0
sikkim,8096,0,1.33514404296875e-05,0,0
sikkim,8097,0,1.71661376953125e-05,0,0
sikkim,8098,0,3.814697265625e-06,0,0
sikkim,8099,0,5.7220458984375e-06,0,0
sikkim,8100,0,9.5367431640625e-06,0,0
sikkim,8101,0,1.9073486328125e-06,0,0
sikkim,8102,0,-3.814697265625e-06,0,0
sikkim,8103,0,-3.814697265625e-06,0,0
sikkim,8104,0,3.814697265625e-06,0,0
sikkim,8105,0,2.288818359375e-05,0,0
tamil nadu,8072,0,0.0001621246337890625,0,0
tamil nadu,8073,0,-0.0008716583251953125,0,0
tamil nadu,8074,0,-0.0014190673828125,0,0
tamil nadu,8075,0,0.002216339111328125,0,0
tamil nadu,8076,0,-0.0019683837890625,0,0
tamil nadu,8077,0,-0.00049591064453125,0,0
tamil nadu,8078,0,-0.0015716552734375,0,0
tamil nadu,8079,0,0.0029296875,0,0
tamil nadu,8080,0,0.0033416748046875,0,0
tamil nadu,8081,0,-0.000823974609375,0,0
tamil nadu,8082,0,-0.010345458984375,0,0
tamil nadu,8083,0,-0.013031005859375,0,0
tamil nadu,8084,0,0.00323486328125,0,0
tamil nadu,8085,0,-0.001861572265625,0,0
tamil nadu,8086,0,-0.01898193359375,0,0
tamil nadu,8087,0,-0.00048828125,0,0
tamil nadu,8088,0,0.0006103515625,0,0
tamil nadu,8089,0,-0.00537109375,0,0
tamil nadu,8090,0,0.0206298828125,0,0
tamil nadu,8091,0,-0.0150146484375,0,0
tamil nadu,8092,0,-0.0025634765625,0,0
tamil nadu,8093,0,-0.0001220703125,0,0
tamil nadu,8094,0,0.00244140625,0,0
tamil nadu,8095,0,-0.01416015625,0,0
tamil nadu,8096,0,0.0009765625,0,0
tamil nadu,8097,0,0.0152587890625,0,0
tamil nadu,8098,0,0.015380859375,0,0
tamil nadu,8099,0,0.0028076171875,0,0
tamil nadu,8100,0,0.028564453125,0,0
tamil nadu,8101,0,0.00048828125,0,0
tamil nadu,8102,0,0.0009765625,0,0
tamil nadu,8103,0,-0.00927734375,0,0
tamil nadu,8104,0,-0.00439453125,0,0
tamil nadu,8105,0,-0.00390625,0,0
telangana,8072,0,4.76837158203125e-05,0,0
telangana,8073,0,-0.0007781982421875,0,0
telangana,8074,0,-0.00118255615234375,0,0
telangana,8075,0,0.00177001953125,0,0
telangana,8076,0,-0.000152587890625,0,0
telangana,8077,0,0.003387451171875,0,0
telangana,8078,0,-0.0009765625,0,0
telangana,8079,0,0.00311279296875,0,0
telangana,8080,0,-0.01092529296875,0,0
telangana,8081,0,-0.00628662109375,0,0
telangana,8082,0,0.00299072265625,0,0
telangana,8083,0,-0.0130615234375,0,0
telangana,8084,0,0.014404296875,0,0
telangana,8085,0,-0.000732421875,0,0
telangana,8086,0,-0.005126953125,0,0
telangana,8087,0,0.01708984375,0,0
telangana,8088,0,-0.0224609375,0,0
telangana,8089,0,-0.00537109375,0,0
telangana,8090,0,0.0419921875,0,0
telangana,8091,0,0.015625,0,0
telangana,8092,0,0.00048828125,0,0
telangana,8093,0,-0.01806640625,0,0
telangana,8094,0,0.005859375,0,0
telangana,8095,0,0.00146484375,0,0
telangana,8096,0,0.02392578125,0,0
telangana,8097,0,0.0517578125,0,0
telangana,8098,0,0.02197265625,0,0
telangana,8099,0,-0.02587890625,0,0
telangana,8100,0,-0.08056640625,0,0
telangana,8101,0,-0.01416015625,0,0
telangana,8102,0,0.037109375,0,0
telangana,8103,0,0.03515625,0,0
telangana,8104,0,0.0263671875,0,0
telangana,8105,0,-0.0087890625,0,0
tripura,8072,0,-1.1920928955078125e-07,0,
tripura,8073,0,-1.7881393432617188e-07,0,
tripura,8074,0,1.1920928955078125e-07,0,
tripura,8075,0,3.933906555175781e-06,0,0
tripura,8076,0,5.960464477539062e-07,0,0
tripura,8077,0,0.0,0,0
tripura,8078,0,4.76837158203125e-07,0,0
tripura,8079,0,5.7220458984375e-06,0,0
tripura,8080,0,-3.814697265625e-06,0,0
tripura,8081,0,-4.76837158203125e-07,0,0
tripura,8082,0,5.7220458984375e-06,0,0
tripura,8083,0,1.33514404296875e-05,0,0
tripura,8084,0,7.62939453125e-06,0,0
tripura,8085,0,-1.049041748046875e-05,0,0
tripura,8086,0,-2.86102294921875e-06,0,0
tripura,8087,0,1.52587890625e-05,0,0
tripura,8088,0,9.5367431640625e-06,0,0
tripura,8089,0,-1.52587890625e-05,0,0
tripura,8090,0,-3.814697265625e-06,0,0
tripura,8091,0,4.76837158203125e-05,0,0
tripura,8092,0,-2.86102294921875e-05,0,0
tripura,8093,0,9.5367431640625e-06,0,0
tripura,8094,0,-1.9073486328125e-05,0,0
tripura,8095,0,-1.52587890625e-05,0,0
tripura,8096,0,2.288818359375e-05,0,0
tripura,8097,0,-5.7220458984375e-05,0,0
tripura,8098,0,-4.57763671875e-05,0,0
tripura,8099,0,2.6702880859375e-05,0,0
tripura,8100,0,-0.000179290771484375,0,0
tripura,8101,0,0.0,0,0
tripura,8102,0,6.866455078125e-05,0,0
tripura,8103,0,-4.9591064453125e-05,0,0
tripura,8104,0,-0.00011444091796875,0,0
tripura,8105,0,4.57763671875e-05,0,0
uttar pradesh,8072,0,-0.000682830810546875,0,0
uttar pradesh,8073,0,-0.00295257568359375,0,0
uttar pradesh,8074,0,-0.00395965576171875,0,0
uttar pradesh,8075,0,0.00789642333984375,0,0
uttar pradesh,8076,0,-0.003143310546875,0,0
uttar pradesh,8077,0,-0.0063934326171875,0,0
uttar pradesh,8078,0,0.002227783203125,0,0
uttar pradesh,8079,0,0.00238037109375,0,0
uttar pradesh,8080,0,-0.0028076171875,0,0
uttar pradesh,8081,0,-0.004241943359375,0,0
uttar pradesh,8082,0,0.00677490234375,0,0
uttar pradesh,8083,0,-0.0272216796875,0,0
uttar pradesh,8084,0,0.01422119140625,0,0
uttar pradesh,8085,0,0.008544921875,0,0
uttar pradesh,8086,0,-0.0606689453125,0,0
uttar pradesh,8087,0,-0.012451171875,0,0
uttar pradesh,8088,0,0.0009765625,0,0
uttar pradesh,8089,0,0.002685546875,0,0
uttar pradesh,8090,0,0.004638671875,0,0
uttar pradesh,8091,0,0.025634765625,0,0
uttar pradesh,8092,0,0.025146484375,0,0
uttar pradesh,8093,0,-0.026611328125,0,0
uttar pradesh,8094,0,0.015625,0,0
uttar pradesh,8095,0,-0.0234375,0,0
uttar pradesh,8096,0,-0.02392578125,0,0
