district_key,period_id,transactions,value_inr,registered_users,registered_merchants,state,district,year,quarter,period_label,quarter_start,prior_period,prior_transactions,prior_users,prior_merchants,average_transaction_value,users_per_merchant,transactions_per_merchant,value_per_merchant,merchants_per_1000_users,transaction_qoq,user_qoq,merchant_qoq,transaction_yoy,user_yoy,merchant_yoy,district_share_of_state,district_share_of_mapped_india,growth_percentile,intensity_percentile,low_penetration_percentile,scale_percentile,opportunity_score,equal_weight_score,no_intensity_score,market_segment,score_rank,display_rank,equal_weight_rank,no_intensity_rank
karnataka|bengaluru urban,8105,2113433404,2237234966747.105,20543058,1517644,karnataka,bengaluru urban,2026,2,2026-Q2,2026-04-01,8104,2025840374,20007804,1498110,1058.5784073029183,13.536150770536436,1392.5752047252188,1474150.0422675577,73.87624568844619,0.0432378735877636,0.0267522612676534,0.0130390959275352,0.1731718822395582,0.0863814957225204,0.0591282962458423,0.4705184660614754,0.0546611263140948,0.0913107511045655,0.898379970544919,0.3166421207658321,1.0,53.11487481590574,57.65832106038291,39.734904270986746,Established acceptance / slower growth,266,266,201,522
maharashtra|pune,8105,1190115541,1049927403995.6864,14753740,1261805,maharashtra,pune,2026,2,2026-Q2,2026-04-01,8104,1150074364,14260176,1238659,882.2062798318558,11.692567393535452,943.1849937193148,832083.7245023489,85.52441618193082,0.0348161634181074,0.034611354025364,0.0186863374019807,0.2305022732506294,0.1018164609082385,0.0872839637021967,0.234993942703958,0.0307807455829198,0.3814432989690721,0.7172312223858616,0.1516936671575846,0.9985272459499264,53.13696612665684,56.22238586156112,45.53019145802651,Established acceptance / slower growth,265,265,228,425
maharashtra|thane,8105,346477174,319459017989.9066,8346491,741350,maharashtra,thane,2026,2,2026-Q2,2026-04-01,8104,337525812,8052974,731708,922.020386803047,11.258502731503338,467.3597814797329,430915.2464961309,88.82175755056825,0.026520525784262,0.0364482736439979,0.0131773877011047,0.2497596137319633,0.1075731866281077,0.063390312368663,0.0684135568104351,0.008961168370444,0.4933726067746686,0.2533136966126657,0.1148748159057437,0.9970544918998528,43.94698085419735,46.46539027982327,48.681885125184095,Established acceptance / slower growth,439,439,388,360
rajasthan|jaipur,8105,637259898,720658659256.9841,7999367,813696,rajasthan,jaipur,2026,2,2026-Q2,2026-04-01,8104,613042253,7816580,796569,1130.8708762605745,9.83090367901526,783.1670525601699,885660.8109871305,101.72004859884538,0.0395040388839234,0.0233845236663605,0.0215009622518576,0.1591281293865714,0.0985808508248111,0.0987057703603184,0.2495702898132693,0.0164818743346999,0.0633284241531664,0.605301914580265,0.0338733431516936,0.9955817378497792,37.79086892488954,42.45213549337261,28.60824742268041,Established acceptance / slower growth,541,541,474,642
maharashtra|mumbai suburban,8105,281998060,249149562810.7086,7625449,749720,maharashtra,mumbai suburban,2026,2,2026-Q2,2026-04-01,8104,279927702,7392981,742516,883.5151660642935,10.171062530011204,376.1378381262338,332323.48451516376,98.31814493808824,0.0073960454260435,0.0314444200519383,0.0097021478325045,0.2298583201754669,0.0985624014413442,0.0483614981786655,0.0556818507710482,0.0072935023875442,0.3755522827687776,0.1546391752577319,0.0471281296023564,0.9941089837997056,36.19293078055964,39.285714285714285,41.52430044182622,Established acceptance / slower growth,563,563,529,495
telangana|medchal malkajgiri,8105,759040841,904396129212.849,6313836,455298,telangana,medchal malkajgiri,2026,2,2026-Q2,2026-04-01,8104,708421079,6048369,446806,1191.498639284482,13.867480199781244,1667.129750185593,1986382.8288568128,72.11115397992599,0.0714543419168927,0.0438906753209005,0.0190060115575887,0.2403439127483864,0.1103299949880858,0.0911352361780142,0.1957182434892943,0.0196315754302602,0.4418262150220913,0.9617083946980854,0.3460972017673048,0.9896907216494846,65.7437407952872,68.48306332842415,54.528718703976445,Established acceptance / slower growth,105,105,77,266
tamil nadu|chennai,8105,179679932,197424700549.706,6215686,417360,tamil nadu,chennai,2026,2,2026-Q2,2026-04-01,8104,174402318,5999453,412895,1098.7576539694255,14.892864673183825,430.5154590760974,473032.1558120231,67.14624902223181,0.0302611459556403,0.0360421191731978,0.0108138873079111,0.1573020586503617,0.10283888902886,0.0478533768516193,0.1712390511047807,0.0046471809523646,0.0618556701030927,0.2179675994108983,0.4432989690721649,0.9882179675994108,38.15169366715759,42.78350515463918,42.69513991163476,Established acceptance / slower growth,536,536,468,473
west bengal|north twenty four parganas,8105,270929160,304165799886.47595,6080783,526367,west bengal,north twenty four parganas,2026,2,2026-Q2,2026-04-01,8104,262627430,5942599,518452,1122.6764955329131,11.552363655016366,514.71532219915,577858.7941236361,86.56237198400272,0.0316102929537862,0.0232531254422518,0.015266601344001,0.22978678936085,0.1109592061903153,0.0869242904813822,0.1520064536216686,0.0070072201039799,0.374079528718704,0.3078055964653903,0.1369661266568483,0.9867452135493372,42.07658321060383,45.139911634757,44.42562592047128,Established acceptance / slower growth,478,478,415,444
telangana|hyderabad,8105,572092204,660300696926.1522,5840094,433462,telangana,hyderabad,2026,2,2026-Q2,2026-04-01,8104,540787927,5678271,427788,1154.185797865115,13.4731395139597,1319.820893180948,1523318.5306351013,74.22175054031665,0.057886419864547,0.028498639814831,0.0132635791560304,0.2134746322365051,0.0957797398090372,0.0610025946051793,0.1475136451594428,0.0147963991517155,0.284241531664212,0.8807069219440353,0.3122238586156112,0.98379970544919,58.02650957290132,61.524300441826206,46.89248895434462,Established acceptance / slower growth,197,197,150,394
uttar pradesh|gautambuddha nagar,8105,431415785,325053679782.4923,5609621,426703,uttar pradesh,gautambuddha nagar,2026,2,2026-Q2,2026-04-01,8104,390944738,5451316,414040,753.4580121645116,13.146429718094318,1011.0446493228312,761779.691688346,76.06627970053592,0.1035211452315287,0.0290397768171941,0.0305840015457443,0.2174664147692699,0.1094151009705171,0.1386641404707262,0.1177025210859325,0.0111579918596665,0.3033873343151693,0.7555228276877761,0.2857142857142857,0.9823269513991164,54.77908689248895,58.173784977908696,46.69366715758469,Established acceptance / slower growth,241,241,192,397
