district_key,period_id,transactions,value_inr,registered_users,registered_merchants,state,district,year,quarter,period_label,quarter_start,prior_period,prior_transactions,prior_users,prior_merchants,average_transaction_value,users_per_merchant,transactions_per_merchant,value_per_merchant,merchants_per_1000_users,transaction_qoq,user_qoq,merchant_qoq,transaction_yoy,user_yoy,merchant_yoy,district_share_of_state,district_share_of_mapped_india
tamil nadu|tiruvallur,8072,274757.0,437058052.26539874,118704,1.0,tamil nadu,tiruvallur,2018,1,2018-Q1,2018-01-01,,,,,1590.707615330633,118704.0,274757.0,437058052.26539874,0.008424315945545222,,,,,,,0.05580078844149881,0.0019628518305300547
tamil nadu|virudhunagar,8072,46663.0,72154627.95007958,27595,,tamil nadu,virudhunagar,2018,1,2018-Q1,2018-01-01,,,,,1546.2920933090365,,,,,,,,,,,0.009476854788215255,0.00033335840385512996
telangana|bhadradri kothagudem,8072,160552.0,286526979.2641294,52459,,telangana,bhadradri kothagudem,2018,1,2018-Q1,2018-01-01,,,,,1784.6366240478437,,,,,,,,,,,0.017187929224511275,0.00114697637219529
telangana|jagtial,8072,115570.0,143518703.2902106,44263,,telangana,jagtial,2018,1,2018-Q1,2018-01-01,,,,,1241.8335492793165,,,,,,,,,,,0.012372371446489413,0.0008256269578367736
telangana|nizamabad,8072,178407.0,212773187.15132985,70564,,telangana,nizamabad,2018,1,2018-Q1,2018-01-01,,,,,1192.628019928197,,,,,,,,,,,0.019099400126796198,0.0012745317008461129
telangana|rangareddy,8072,1746541.0,3156273867.1577187,818216,15.0,telangana,rangareddy,2018,1,2018-Q1,2018-01-01,,,,,1807.157041923275,54547.73333333333,116436.06666666667,210418257.81051457,0.018332567439404753,,,,,,,0.18697632602338898,0.01247721149577915
telangana|wanaparthy,8072,71573.0,121220059.7683568,21201,,telangana,wanaparthy,2018,1,2018-Q1,2018-01-01,,,,,1693.6562637916086,,,,,,,,,,,0.007662263057364254,0.0005113143398221979
uttar pradesh|kanpur nagar,8072,580121.0,624984308.1610255,185905,2.0,uttar pradesh,kanpur nagar,2018,1,2018-Q1,2018-01-01,,,,,1077.334397756719,92952.5,290060.5,312492154.08051276,0.010758182942900945,,,,,,,0.03923324207420489,0.004144358712531167
uttar pradesh|saharanpur,8072,246559.0,228491779.7850721,79312,,uttar pradesh,saharanpur,2018,1,2018-Q1,2018-01-01,,,,,926.7225280158992,,,,,,,,,,,0.016674640174332393,0.0017614065682900154
west bengal|birbhum,8072,439942.0,191248773.61650264,94554,18.0,west bengal,birbhum,2018,1,2018-Q1,2018-01-01,,,,,434.71360683113375,5253.0,24441.222222222223,10624931.86758348,0.19036740909956215,,,,,,,0.04333754518165307,0.003142926149386743
andhra pradesh|anakapalli,8072,369336.0,417840032.3080977,99229,,andhra pradesh,anakapalli,2018,1,2018-Q1,2018-01-01,,,,,1131.3276591182494,,,,,,,,,,,0.03399998287738857,0.0026385200147062615
arunachal pradesh|lepa rada,8072,375.0,508706.55880663067,230,,arunachal pradesh,lepa rada,2018,1,2018-Q1,2018-01-01,,,,,1356.5508234843485,,,,,,,,,,,0.006628720922010889,2.67898337967284e-06
arunachal pradesh|lower subansiri,8072,1276.0,3627606.534790431,677,,arunachal pradesh,lower subansiri,2018,1,2018-Q1,2018-01-01,,,,,2842.951829773065,,,,,,,,,,,0.022555327723962383,9.115687446566784e-06
arunachal pradesh|siang,8072,275.0,335459.86492779513,220,,arunachal pradesh,siang,2018,1,2018-Q1,2018-01-01,,,,,1219.8540542828914,,,,,,,,,,,0.004861062009474652,1.9645878117600826e-06
assam|cachar,8072,68896.0,67226661.35462126,22446,,assam,cachar,2018,1,2018-Q1,2018-01-01,,,,,975.7701659693054,,,,,,,,,,,0.05316533449804843,0.0004921899704691733
