state,year,quarter,period_id,period_label,transaction_count,transaction_amount,registered_users,registered_merchants,average_transaction_value,merchants_per_100k_users,users_per_merchant,transactions_per_registered_user,tpv_per_registered_user,transactions_per_merchant,prior_period_id,prior_transactions,prior_tpv,prior_users,prior_merchants,transaction_qoq,tpv_qoq,user_qoq,merchant_qoq,transaction_yoy
dadra & nagar haveli & daman & diu,2023,2,8093,2023-Q2,13139339,13293978308.32,467310,17453.0,1011.769185,3734.77991,26.77534,28.11697,28447.878942,752.84129,8092.0,11627938.0,12184562485.61,449889.0,17162.0,0.12998,0.0910509,0.03872,0.01696,0.7681
dadra & nagar haveli & daman & diu,2023,3,8094,2023-Q3,14946369,14582297017.6,484521,18026.0,975.641443,3720.37538,26.87901,30.84772,30096.315779,829.15616,8093.0,13139339.0,13293978308.32,467310.0,17453.0,0.13753,0.0969099,0.03683,0.03283,0.63033
dadra & nagar haveli & daman & diu,2023,4,8095,2023-Q4,17850712,16983535180.43,502992,18911.0,951.420603,3759.70194,26.59785,35.48906,33765.020478,943.93274,8094.0,14946369.0,14582297017.6,484521.0,18026.0,0.19432,0.164668,0.03812,0.0491,0.67337
dadra & nagar haveli & daman & diu,2024,1,8096,2024-Q1,20353556,18765466590.84,522738,20267.0,921.974843,3877.08565,25.79257,38.93644,35898.41678,1004.27079,8095.0,17850712.0,16983535180.43,502992.0,18911.0,0.14021,0.1049211,0.03926,0.0717,0.7504
dadra & nagar haveli & daman & diu,2024,2,8097,2024-Q2,22527545,19470526075.94,542235,21337.0,864.298621,3935.00973,25.4129,41.54572,35907.910917,1055.79721,8096.0,20353556.0,18765466590.84,522738.0,20267.0,0.10681,0.0375722,0.0373,0.0528,0.71451
dadra & nagar haveli & daman & diu,2024,3,8098,2024-Q3,24452181,20598707213.19,560853,22497.0,842.407768,4011.21149,24.93012,43.5982,36727.461943,1086.90852,8097.0,22527545.0,19470526075.94,542235.0,21337.0,0.08543,0.057943,0.03434,0.05437,0.63599
dadra & nagar haveli & daman & diu,2024,4,8099,2024-Q4,27354023,22905248328.84,579259,23494.0,837.363057,4055.87138,24.65561,47.22244,39542.326194,1164.29825,8098.0,24452181.0,20598707213.19,560853.0,22497.0,0.11867,0.111975,0.03282,0.04432,0.53238
dadra & nagar haveli & daman & diu,2025,1,8100,2025-Q1,27107809,22346971352.22,597015,24269.0,824.373942,4065.05699,24.5999,45.40557,37431.172336,1116.97264,8099.0,27354023.0,22905248328.84,579259.0,23494.0,-0.009,-0.0243733,0.03065,0.03299,0.33185
dadra & nagar haveli & daman & diu,2025,2,8101,2025-Q2,28225351,23146137014.55,613335,24909.0,820.047801,4061.23896,24.62303,46.01947,37738.164322,1133.13866,8100.0,27107809.0,22346971352.22,597015.0,24269.0,0.04123,0.0357617,0.02734,0.02637,0.25293
dadra & nagar haveli & daman & diu,2025,3,8102,2025-Q3,31444001,24673354040.59,630853,25741.0,784.676035,4080.34835,24.50771,49.84363,39111.098846,1221.5532,8101.0,28225351.0,23146137014.55,613335.0,24909.0,0.11403,0.0659815,0.02856,0.0334,0.28594
dadra & nagar haveli & daman & diu,2025,4,8103,2025-Q4,32546677,26195111187.06,647249,26635.0,804.847487,4115.10871,24.30069,50.28463,40471.458723,1221.95145,8102.0,31444001.0,24673354040.59,630853.0,25741.0,0.03507,0.0616761,0.02599,0.03473,0.18983
dadra & nagar haveli & daman & diu,2026,1,8104,2026-Q1,33719156,26943767275.15,661947,27377.0,799.064107,4135.82961,24.17895,50.93936,40703.813561,1231.66001,8103.0,32546677.0,26195111187.06,647249.0,26635.0,0.03602,0.02858,0.02271,0.02786,0.24389
dadra & nagar haveli & daman & diu,2026,2,8105,2026-Q2,33036223,26552512651.74,685445,27992.0,803.739358,4083.7704,24.48717,48.19675,38737.626873,1180.20231,8104.0,33719156.0,26943767275.15,661947.0,27377.0,-0.02025,-0.0145212,0.0355,0.02246,0.17045
delhi,2018,1,8072,2018-Q1,4861388,8271371793.39,1954765,35.0,1701.442426,1.7905,55850.42857,2.48694,4231.389345,138896.8,,,,,,,,,,
delhi,2018,2,8073,2018-Q2,6889986,13364589444.29,2581867,1582.0,1939.712134,61.27349,1632.02718,2.66861,5176.327613,4355.23767,8072.0,4861388.0,8271371793.39,1954765.0,35.0,0.41729,0.6157646,0.32081,44.2,
delhi,2018,3,8074,2018-Q3,12574966,19957898704.19,3271387,20830.0,1587.113532,636.73298,157.0517,3.84392,6100.745251,603.69496,8073.0,6889986.0,13364589444.29,2581867.0,1582.0,0.82511,0.4933417,0.26706,12.16688,
delhi,2018,4,8075,2018-Q4,24850974,31024643827.81,4336314,122312.0,1248.42768,2820.64445,35.45289,5.7309,7154.611919,203.17691,8074.0,12574966.0,19957898704.19,3271387.0,20830.0,0.97623,0.5545045,0.32553,4.87192,
delhi,2019,1,8076,2019-Q1,36894345,44300658315.16,5182927,291072.0,1200.743862,5615.97723,17.80634,7.11844,8547.420852,126.75333,8075.0,24850974.0,31024643827.81,4336314.0,122312.0,0.48462,0.4279184,0.19524,1.37975,6.58926
delhi,2019,2,8077,2019-Q2,43013774,58968863487.08,5845734,377636.0,1370.929774,6460.02709,15.47981,7.35815,10087.503723,113.90274,8076.0,36894345.0,44300658315.16,5182927.0,291072.0,0.16586,0.3311058,0.12788,0.2974,5.24294
delhi,2019,3,8078,2019-Q3,55742193,76468995159.52,6463153,457771.0,1371.833275,7082.78142,14.11875,8.62461,11831.531013,121.76873,8077.0,43013774.0,58968863487.08,5845734.0,377636.0,0.29591,0.296769,0.10562,0.2122,3.43279
delhi,2019,4,8079,2019-Q4,62548835,93652030961.81,6975942,535746.0,1497.262594,7679.90904,13.02099,8.96636,13425.001378,116.75091,8078.0,55742193.0,76468995159.52,6463153.0,457771.0,0.12211,0.2247059,0.07934,0.17034,1.51696
delhi,2020,1,8080,2020-Q1,64918068,101297919304.47,7506500,620971.0,1560.396395,8272.44388,12.08833,8.64825,13494.693839,104.54283,8079.0,62548835.0,93652030961.81,6975942.0,535746.0,0.03788,0.0816415,0.07606,0.15908,0.75957
delhi,2020,2,8081,2020-Q2,52441310,81000333616.01,8071753,662128.0,1544.590202,8203.02603,12.19062,6.49689,10035.036208,79.20117,8080.0,64918068.0,101297919304.47,7506500.0,620971.0,-0.19219,-0.2003751,0.0753,0.06628,0.21917
delhi,2020,3,8082,2020-Q3,73862510,129779470523.63,8702719,806650.0,1757.041164,9268.94227,10.78872,8.48729,14912.519929,91.56699,8081.0,52441310.0,81000333616.01,8071753.0,662128.0,0.40848,0.6022091,0.07817,0.21827,0.32507
delhi,2020,4,8083,2020-Q4,101260942,177739597368.57,9361847,956264.0,1755.263124,10214.48011,9.79002,10.81634,18985.526827,105.89225,8082.0,73862510.0,129779470523.63,8702719.0,806650.0,0.37094,0.369551,0.07574,0.18548,0.61891
delhi,2021,1,8084,2021-Q1,120153276,205668430518.45,9968730,1076714.0,1711.717211,10800.91446,9.25848,12.05302,20631.357306,111.59256,8083.0,101260942.0,177739597368.57,9361847.0,956264.0,0.18657,0.1571334,0.06483,0.12596,0.85084
delhi,2021,2,8085,2021-Q2,121471283,202501475643.45,10538375,1126168.0,1667.072831,10686.35345,9.35773,11.52657,19215.626284,107.86249,8084.0,120153276.0,205668430518.45,9968730.0,1076714.0,0.01097,-0.0153984,0.05714,0.04593,1.31633
delhi,2021,3,8086,2021-Q3,172751582,288115773262.44,11160288,1228686.0,1667.803964,11009.44707,9.08311,15.47913,25816.159338,140.59864,8085.0,121471283.0,202501475643.45,10538375.0,1126168.0,0.42216,0.4227836,0.05901,0.09103,1.33883
delhi,2021,4,8087,2021-Q4,180172118,312145482478.9,11796958,1313333.0,1732.484948,11132.81068,8.98246,15.27276,26459.828244,137.18693,8086.0,172751582.0,288115773262.44,11160288.0,1228686.0,0.04295,0.083403,0.05705,0.06889,0.77929
delhi,2022,1,8088,2022-Q1,223152158,376375724015.03,12414526,1422784.0,1686.632688,11460.63893,8.72552,17.97508,30317.365642,156.84191,8087.0,180172118.0,312145482478.9,11796958.0,1313333.0,0.23855,0.2057702,0.05235,0.08334,0.85723
delhi,2022,2,8089,2022-Q2,280662698,443015534922.17,12974749,1511233.0,1578.462468,11647.49314,8.58554,21.63145,34144.439705,185.71769,8088.0,223152158.0,376375724015.03,12414526.0,1422784.0,0.25772,0.1770566,0.04513,0.06217,1.31053
delhi,2022,3,8090,2022-Q3,336144494,507114703182.28,13539000,1557751.0,1508.62118,11505.65773,8.69138,24.82787,37455.846309,215.78833,8089.0,280662698.0,443015534922.17,12974749.0,1511233.0,0.19768,0.1446883,0.04349,0.03078,0.94583
delhi,2022,4,8091,2022-Q4,365023307,556037697335.61,14081903,1593056.0,1523.293682,11312.78919,8.83955,25.92145,39485.976955,229.13401,8090.0,336144494.0,507114703182.28,13539000.0,1557751.0,0.08591,0.0964732,0.0401,0.02266,1.02597
delhi,2023,1,8092,2023-Q1,408284405,611515329918.74,14595060,1500599.0,1497.768032,10281.55417,9.72616,27.97415,41898.788352,272.08095,8091.0,365023307.0,556037697335.61,14081903.0,1593056.0,0.11852,0.0997732,0.03644,-0.05804,0.82962
delhi,2023,2,8093,2023-Q2,479877785,661524275756.0,15072030,1518643.0,1378.526567,10075.90218,9.92467,31.83896,43890.8545,315.99117,8092.0,408284405.0,611515329918.74,14595060.0,1500599.0,0.17535,0.0817787,0.03268,0.01202,0.7098
delhi,2023,3,8094,2023-Q3,544463265,707384902988.86,15541397,1545075.0,1299.233481,9941.67384,10.05867,35.0331,45516.172258,352.3863,8093.0,479877785.0,661524275756.0,15072030.0,1518643.0,0.13459,0.0693257,0.03114,0.01741,0.61973
delhi,2023,4,8095,2023-Q4,595978737,800033234390.39,16011335,1569273.0,1342.385533,9801.01284,10.20303,37.2223,49966.67888,379.78015,8094.0,544463265.0,707384902988.86,15541397.0,1545075.0,0.09462,0.130973,0.03024,0.01566,0.63271
delhi,2024,1,8096,2024-Q1,648689028,833026878275.85,16600851,1610556.0,1284.169829,9701.64722,10.30753,39.07565,50179.769596,402.77335,8095.0,595978737.0,800033234390.39,16011335.0,1569273.0,0.08844,0.0412403,0.03682,0.02631,0.58882
delhi,2024,2,8097,2024-Q2,774314356,895745968493.42,17177363,1648369.0,1156.824695,9596.17026,10.42082,45.0776,52146.88474,469.74576,8096.0,648689028.0,833026878275.85,16600851.0,1610556.0,0.19366,0.0752906,0.03473,0.02348,0.61357
delhi,2024,3,8098,2024-Q3,844711512,960894810351.47,17734636,1677600.0,1137.541985,9459.4555,10.57143,47.63061,54181.817453,503.52379,8097.0,774314356.0,895745968493.42,17177363.0,1648369.0,0.09092,0.0727314,0.03244,0.01773,0.55146
delhi,2024,4,8099,2024-Q4,910091437,1058824541586.68,18256126,1707724.0,1163.426551,9354.25183,10.69033,49.85129,57998.314735,532.92654,8098.0,844711512.0,960894810351.47,17734636.0,1677600.0,0.0774,0.1019151,0.02941,0.01796,0.52705
delhi,2025,1,8100,2025-Q1,946994561,1075695710049.57,18767127,1736526.0,1135.904845,9253.01992,10.80728,50.46028,57318.081241,545.33854,8099.0,910091437.0,1058824541586.68,18256126.0,1707724.0,0.04055,0.0159339,0.02799,0.01687,0.45986
delhi,2025,2,8101,2025-Q2,988353361,1059397596251.98,19263783,1766050.0,1071.881412,9167.72163,10.90784,51.3063,54994.26547,559.64064,8100.0,946994561.0,1075695710049.57,18767127.0,1736526.0,0.04367,-0.0151512,0.02646,0.017,0.27642
delhi,2025,3,8102,2025-Q3,1069317276,1110313539978.99,19764135,1796474.0,1038.338728,9089.56552,11.00163,54.10392,56178.200563,595.23115,8101.0,988353361.0,1059397596251.98,19263783.0,1766050.0,0.08192,0.0480612,0.02597,0.01723,0.2659
delhi,2025,4,8103,2025-Q4,1087983371,1170618652301.99,20229290,1835425.0,1075.952706,9073.10637,11.02158,53.78258,57867.510541,592.76918,8102.0,1069317276.0,1110313539978.99,19764135.0,1796474.0,0.01746,0.0543136,0.02354,0.02168,0.19547
delhi,2026,1,8104,2026-Q1,1087780733,1157725625834.73,20688029,1864615.0,1064.300544,9013.01424,11.09507,52.5802,55961.137034,583.38088,8103.0,1087983371.0,1170618652301.99,20229290.0,1835425.0,-0.00019,-0.0110139,0.02268,0.0159,0.14867
delhi,2026,2,8105,2026-Q2,1171904826,1176560966476.9,21250201,1893905.0,1003.973139,8912.40982,11.22031,55.14794,55367.051186,618.77699,8104.0,1087780733.0,1157725625834.73,20688029.0,1864615.0,0.07734,0.0162693,0.02717,0.01571,0.18571
goa,2018,1,8072,2018-Q1,183383,349066357.9,97236,,1903.482645,,,1.88596,3589.888086,,,,,,,,,,,
goa,2018,2,8073,2018-Q2,257510,535602446.42,128359,1.0,2079.928727,0.77906,128359.0,2.00617,4172.691018,257510.0,8072.0,183383.0,349066357.9,97236.0,,0.40422,0.5343858,0.32008,,
goa,2018,3,8074,2018-Q3,376513,784750606.07,160129,4.0,2084.258993,2.49799,40032.25,2.35131,4900.740066,94128.25,8073.0,257510.0,535602446.42,128359.0,1.0,0.46213,0.4651737,0.24751,3.0,
goa,2018,4,8075,2018-Q4,579647,1267443769.85,204229,231.0,2186.578676,113.10832,884.10823,2.83822,6205.993125,2509.29437,8074.0,376513.0,784750606.07,160129.0,4.0,0.53951,0.6150912,0.2754,56.75,
goa,2019,1,8076,2019-Q1,869079,1729283766.11,248825,766.0,1989.788922,307.84688,324.83681,3.49273,6949.79912,1134.56789,8075.0,579647.0,1267443769.85,204229.0,231.0,0.49932,0.364387,0.21836,2.31602,3.73915
goa,2019,2,8077,2019-Q2,1066466,2165028896.67,290801,1863.0,2030.096503,640.64429,156.09286,3.66734,7445.053135,572.44552,8076.0,869079.0,1729283766.11,248825.0,766.0,0.22712,0.2519801,0.1687,1.43211,3.14145
goa,2019,3,8078,2019-Q3,1351959,2683370624.35,331094,3458.0,1984.801776,1044.41639,95.74725,4.08331,8104.558296,390.96559,8077.0,1066466.0,2165028896.67,290801.0,1863.0,0.2677,0.2394156,0.13856,0.85615,2.59074
goa,2019,4,8079,2019-Q4,1901461,3915138021.18,370015,4792.0,2059.015684,1295.08263,77.21515,5.13888,10581.025151,396.79904,8078.0,1351959.0,2683370624.35,331094.0,3458.0,0.40645,0.4590374,0.11755,0.38577,2.28038
goa,2020,1,8080,2020-Q1,2308644,4491991521.59,410941,5584.0,1945.727241,1358.83253,73.59259,5.61795,10930.988929,413.43911,8079.0,1901461.0,3915138021.18,370015.0,4792.0,0.21414,0.1473393,0.11061,0.16528,1.65643
goa,2020,2,8081,2020-Q2,1740286,2715145069.55,451839,6457.0,1560.171759,1429.04884,69.97661,3.85156,6009.098527,269.51928,8080.0,2308644.0,4491991521.59,410941.0,5584.0,-0.24619,-0.3955587,0.09952,0.15634,0.63183
goa,2020,3,8082,2020-Q3,2133105,3765761100.71,499358,7492.0,1765.389468,1500.32642,66.65216,4.27169,7541.205109,284.7177,8081.0,1740286.0,2715145069.55,451839.0,6457.0,0.22572,0.3869466,0.10517,0.16029,0.57779
goa,2020,4,8083,2020-Q4,4146283,7565195670.72,553679,9461.0,1824.572918,1708.75182,58.52225,7.4886,13663.504794,438.24997,8082.0,2133105.0,3765761100.71,499358.0,7492.0,0.94378,1.008942,0.10878,0.26281,1.18058
goa,2021,1,8084,2021-Q1,6169621,11178477599.49,596406,11748.0,1811.85807,1969.7991,50.7666,10.34467,18743.06697,525.16352,8083.0,4146283.0,7565195670.72,553679.0,9461.0,0.48799,0.4776191,0.07717,0.24173,1.6724
goa,2021,2,8085,2021-Q2,5343431,8784725625.07,634949,12752.0,1644.023405,2008.35028,49.79211,8.41553,13835.324766,419.0269,8084.0,6169621.0,11178477599.49,596406.0,11748.0,-0.13391,-0.2141394,0.06463,0.08546,2.07043
goa,2021,3,8086,2021-Q3,7417529,11618809271.82,677726,14847.0,1566.398901,2190.70834,45.64734,10.94473,17143.815158,499.59783,8085.0,5343431.0,8784725625.07,634949.0,12752.0,0.38816,0.3226149,0.06737,0.16429,2.47734
goa,2021,4,8087,2021-Q4,11465988,18743523947.17,720435,17696.0,1634.706398,2456.29377,40.71174,15.91537,26016.953573,647.94236,8086.0,7417529.0,11618809271.82,677726.0,14847.0,0.5458,0.6132052,0.06302,0.19189,1.76537
goa,2022,1,8088,2022-Q1,13928876,21935946828.8,759279,20221.0,1574.854053,2663.18442,37.54903,18.34487,28890.49589,688.8322,8087.0,11465988.0,18743523947.17,720435.0,17696.0,0.2148,0.1703214,0.05392,0.14269,1.25766
goa,2022,2,8089,2022-Q2,16022094,24878187518.78,796871,21786.0,1552.742577,2733.94314,36.57721,20.10626,31219.843009,735.43074,8088.0,13928876.0,21935946828.8,759279.0,20221.0,0.15028,0.1341287,0.04951,0.07739,1.99847
goa,2022,3,8090,2022-Q3,17781281,25811794705.68,835257,23829.0,1451.6274,2852.89438,35.05212,21.2884,30902.817583,746.20341,8089.0,16022094.0,24878187518.78,796871.0,21786.0,0.1098,0.0375271,0.04817,0.09378,1.3972
goa,2022,4,8091,2022-Q4,23220664,33502458362.18,871837,25200.0,1442.786406,2890.44856,34.59671,26.63418,38427.433525,921.45492,8090.0,17781281.0,25811794705.68,835257.0,23829.0,0.30591,0.2979515,0.04379,0.05753,1.02518
goa,2023,1,8092,2023-Q1,24526280,35270734819.25,904953,25609.0,1438.079269,2829.87072,35.3373,27.10227,38975.211773,957.72111,8091.0,23220664.0,33502458362.18,871837.0,25200.0,0.05623,0.0527805,0.03798,0.01623,0.76082
goa,2023,2,8093,2023-Q2,26864800,38615163972.77,935702,26285.0,1437.38885,2809.12085,35.59833,28.71085,41268.656017,1022.05821,8092.0,24526280.0,35270734819.25,904953.0,25609.0,0.09535,0.0948216,0.03398,0.0264,0.67673
goa,2023,3,8094,2023-Q3,27248674,37450380521.63,967033,27362.0,1374.392769,2829.47945,35.34219,28.17761,38727.096719,995.85827,8093.0,26864800.0,38615163972.77,935702.0,26285.0,0.01429,-0.0301639,0.03348,0.04097,0.53244
goa,2023,4,8095,2023-Q4,33643920,44395207299.53,1001527,28389.0,1319.561077,2834.57161,35.2787,33.59262,44327.519178,1185.10409,8094.0,27248674.0,37450380521.63,967033.0,27362.0,0.2347,0.1854408,0.03567,0.03753,0.44888
goa,2024,1,8096,2024-Q1,35146111,45445685425.66,1039130,29320.0,1293.050188,2821.59114,35.441,33.82263,43734.359922,1198.70774,8095.0,33643920.0,44395207299.53,1001527.0,28389.0,0.04465,0.023662,0.03755,0.03279,0.433
goa,2024,2,8097,2024-Q2,37182439,47519409391.05,1078255,30281.0,1278.006787,2808.33384,35.6083,34.4839,44070.659901,1227.91318,8096.0,35146111.0,45445685425.66,1039130.0,29320.0,0.05794,0.0456308,0.03765,0.03278,0.38406
goa,2024,3,8098,2024-Q3,36966358,45991002795.09,1117049,31250.0,1244.131294,2797.54962,35.74557,33.09287,41171.875894,1182.92346,8097.0,37182439.0,47519409391.05,1078255.0,30281.0,-0.00581,-0.0321638,0.03598,0.032,0.35663
goa,2024,4,8099,2024-Q4,46318894,56637741193.08,1151724,32281.0,1222.778359,2802.84165,35.67808,40.21701,49176.487764,1434.86552,8098.0,36966358.0,45991002795.09,1117049.0,31250.0,0.253,0.2314961,0.03104,0.03299,0.37674
goa,2025,1,8100,2025-Q1,49193973,58807211950.65,1185550,33494.0,1195.414974,2825.18662,35.39589,41.49464,49603.316562,1468.73986,8099.0,46318894.0,56637741193.08,1151724.0,32281.0,0.06207,0.0383043,0.02937,0.03758,0.3997
goa,2025,2,8101,2025-Q2,45771675,55369449580.35,1218114,34446.0,1209.688078,2827.81415,35.363,37.57585,45455.063796,1328.79507,8100.0,49193973.0,58807211950.65,1185550.0,33494.0,-0.06957,-0.0584582,0.02747,0.02842,0.231
goa,2025,3,8102,2025-Q3,46150727,54338864093.72,1252705,35183.0,1177.421627,2808.56227,35.60541,36.84086,43377.222964,1311.73371,8101.0,45771675.0,55369449580.35,1218114.0,34446.0,0.00828,-0.0186129,0.0284,0.0214,0.24845
goa,2025,4,8103,2025-Q4,52951592,63813316867.88,1289056,35734.0,1205.125558,2772.1061,36.07366,41.07781,49503.913614,1481.82661,8102.0,46150727.0,54338864093.72,1252705.0,35183.0,0.14736,0.1743587,0.02902,0.01566,0.1432
goa,2026,1,8104,2026-Q1,55169116,67324007480.51,1325289,36079.0,1220.320577,2722.34962,36.73297,41.62799,50799.491643,1529.11988,8103.0,52951592.0,63813316867.88,1289056.0,35734.0,0.04188,0.055015,0.02811,0.00965,0.12146
goa,2026,2,8105,2026-Q2,55208797,69089808304.25,1347940,36404.0,1251.427527,2700.71368,37.02725,40.9579,51255.848409,1516.55854,8104.0,55169116.0,67324007480.51,1325289.0,36079.0,0.00072,0.0262284,0.01709,0.00901,0.20618
gujarat,2018,1,8072,2018-Q1,6635512,8197590210.36,2813458,23.0,1235.411858,0.8175,122324.26087,2.35849,2913.706268,288500.52174,,,,,,,,,,
gujarat,2018,2,8073,2018-Q2,8576111,13039616415.95,3729318,112.0,1520.457981,3.00323,33297.48214,2.29965,3496.515024,76572.41964,8072.0,6635512.0,8197590210.36,2813458.0,23.0,0.29246,0.5906646,0.32553,3.86957,
gujarat,2018,3,8074,2018-Q3,12242103,18865469253.16,4601012,274.0,1541.031737,5.95521,16792.0146,2.66074,4100.286905,44679.20803,8073.0,8576111.0,13039616415.95,3729318.0,112.0,0.42747,0.446781,0.23374,1.44643,
gujarat,2018,4,8075,2018-Q4,16308079,26472137603.71,5796205,1087.0,1623.252966,18.75365,5332.29531,2.81358,4567.149989,15002.83257,8074.0,12242103.0,18865469253.16,4601012.0,274.0,0.33213,0.4032059,0.25977,2.96715,
gujarat,2019,1,8076,2019-Q1,26455226,36847763352.85,6920980,50733.0,1392.834949,733.03203,136.41969,3.82247,5324.067307,521.45992,8075.0,16308079.0,26472137603.71,5796205.0,1087.0,0.62222,0.3919451,0.19405,45.67249,2.98692
gujarat,2019,2,8077,2019-Q2,27791578,46130544795.75,7878532,218360.0,1659.874973,2771.58232,36.08047,3.52751,5855.220845,127.27413,8076.0,26455226.0,36847763352.85,6920980.0,50733.0,0.05051,0.2519225,0.13835,3.3041,2.24058
gujarat,2019,3,8078,2019-Q3,36868399,55866174464.9,8815169,379073.0,1515.286152,4300.2352,23.25454,4.18238,6337.504643,97.25936,8077.0,27791578.0,46130544795.75,7878532.0,218360.0,0.3266,0.2110452,0.11888,0.736,2.01161
gujarat,2019,4,8079,2019-Q4,41410517,73077071811.67,9739656,479820.0,1764.698369,4926.45736,20.29856,4.25174,7503.044441,86.30427,8078.0,36868399.0,55866174464.9,8815169.0,379073.0,0.1232,0.3080737,0.10487,0.26577,1.53926
gujarat,2020,1,8080,2020-Q1,47012185,84177281289.14,10722212,575783.0,1790.541777,5370.00201,18.62197,4.38456,7850.738382,81.64914,8079.0,41410517.0,73077071811.67,9739656.0,479820.0,0.13527,0.1518973,0.10088,0.2,0.77705
gujarat,2020,2,8081,2020-Q2,44779825,70966369720.57,11915415,623195.0,1584.784436,5230.15774,19.11988,3.75814,5955.845409,71.85524,8080.0,47012185.0,84177281289.14,10722212.0,575783.0,-0.04748,-0.1569415,0.11128,0.08234,0.61127
gujarat,2020,3,8082,2020-Q3,58773255,107948689525.48,13038677,757523.0,1836.697483,5809.81491,17.21225,4.50761,8279.113711,77.5861,8081.0,44779825.0,70966369720.57,11915415.0,623195.0,0.31249,0.5211246,0.09427,0.21555,0.59414
gujarat,2020,4,8083,2020-Q4,77350802,145043226247.83,14183614,915535.0,1875.13539,6454.87814,15.49216,5.45353,10226.112065,84.487,8082.0,58773255.0,107948689525.48,13038677.0,757523.0,0.31609,0.3436312,0.08781,0.20859,0.8679
gujarat,2021,1,8084,2021-Q1,92994867,178693454967.37,15212633,1057340.0,1921.541056,6950.4076,14.38765,6.113,11746.385716,87.95172,8083.0,77350802.0,145043226247.83,14183614.0,915535.0,0.20225,0.2320014,0.07255,0.15489,0.9781
gujarat,2021,2,8085,2021-Q2,108741359,203060508004.0,16194721,1139225.0,1867.371439,7034.54539,14.21556,6.71462,12538.685168,95.45205,8084.0,92994867.0,178693454967.37,15212633.0,1057340.0,0.16933,0.1363623,0.06456,0.07744,1.42836
gujarat,2021,3,8086,2021-Q3,146565806,266874951666.12,17323185,1237105.0,1820.85412,7141.32534,14.003,8.46067,15405.65154,118.47483,8085.0,108741359.0,203060508004.0,16194721.0,1139225.0,0.34784,0.3142632,0.06968,0.08592,1.49375
gujarat,2021,4,8087,2021-Q4,155616570,290763968555.84,18430583,1293971.0,1868.464062,7020.78171,14.24343,8.44339,15776.167718,120.2628,8086.0,146565806.0,266874951666.12,17323185.0,1237105.0,0.06175,0.0895139,0.06393,0.04597,1.01183
gujarat,2022,1,8088,2022-Q1,202167410,375175981366.96,19483483,1418981.0,1855.768847,7282.99452,13.73062,10.37635,19256.10433,142.47366,8087.0,155616570.0,290763968555.84,18430583.0,1293971.0,0.29914,0.2903111,0.05713,0.09661,1.17396
gujarat,2022,2,8089,2022-Q2,242865983,425192027731.08,20492610,1508860.0,1750.726975,7362.94694,13.58152,11.85139,20748.554124,160.95992,8088.0,202167410.0,375175981366.96,19483483.0,1418981.0,0.20131,0.1333136,0.05179,0.06334,1.23343
gujarat,2022,3,8090,2022-Q3,298170347,492460968385.96,21579615,1575338.0,1651.609469,7300.12097,13.6984,13.81722,22820.655901,189.27389,8089.0,242865983.0,425192027731.08,20492610.0,1508860.0,0.22772,0.1582084,0.05304,0.04406,1.03438
gujarat,2022,4,8091,2022-Q4,329074518,548039488289.37,22608675,1624532.0,1665.396311,7185.43656,13.91704,14.55523,24240.230278,202.56573,8090.0,298170347.0,492460968385.96,21579615.0,1575338.0,0.10365,0.1128587,0.04769,0.03123,1.11465
gujarat,2023,1,8092,2023-Q1,369002002,602862655965.18,23551635,1582606.0,1633.765271,6719.7288,14.88155,15.66779,25597.486373,233.161,8091.0,329074518.0,548039488289.37,22608675.0,1624532.0,0.12133,0.1000351,0.04171,-0.02581,0.82523
gujarat,2023,2,8093,2023-Q2,425451706,650588973801.56,24442139,1606526.0,1529.172324,6572.77172,15.21428,17.40648,26617.513868,264.82715,8092.0,369002002.0,602862655965.18,23551635.0,1582606.0,0.15298,0.0791662,0.03781,0.01511,0.7518
gujarat,2023,3,8094,2023-Q3,485612014,713336692583.18,25381367,1639176.0,1468.943667,6458.18643,15.48422,19.13262,28104.738905,296.25374,8093.0,425451706.0,650588973801.56,24442139.0,1606526.0,0.1414,0.0964476,0.03843,0.02032,0.62864
gujarat,2023,4,8095,2023-Q4,542379120,803395243183.75,26346004,1672361.0,1481.242942,6347.68369,15.75378,20.58677,30494.007485,324.3194,8094.0,485612014.0,713336692583.18,25381367.0,1639176.0,0.1169,0.1262497,0.03801,0.02024,0.6482
gujarat,2024,1,8096,2024-Q1,614098314,881020106441.82,27405423,1734621.0,1434.656449,6329.48085,15.79908,22.40791,32147.655829,354.02449,8095.0,542379120.0,803395243183.75,26346004.0,1672361.0,0.13223,0.096621,0.04021,0.03723,0.66421
gujarat,2024,2,8097,2024-Q2,701921455,919028632147.89,28470147,1790863.0,1309.30409,6290.31877,15.89745,24.65465,32280.431574,391.94592,8096.0,614098314.0,881020106441.82,27405423.0,1734621.0,0.14301,0.0431415,0.03885,0.03242,0.64983
gujarat,2024,3,8098,2024-Q3,763687586,970256325961.42,29515495,1845568.0,1270.48854,6252.87836,15.99263,25.87412,32872.778382,413.79542,8097.0,701921455.0,919028632147.89,28470147.0,1790863.0,0.088,0.0557411,0.03672,0.03055,0.57263
gujarat,2024,4,8099,2024-Q4,831355510,1082230469473.02,30455926,1897442.0,1301.76616,6230.12415,16.05104,27.297,35534.315045,438.14541,8098.0,763687586.0,970256325961.42,29515495.0,1845568.0,0.08861,0.1154068,0.03186,0.02811,0.53279
