state,year,quarter,period_id,period_label,transaction_count,transaction_amount,registered_users,registered_merchants,average_transaction_value,merchants_per_100k_users,users_per_merchant,transactions_per_registered_user,tpv_per_registered_user,transactions_per_merchant,prior_period_id,prior_transactions,prior_tpv,prior_users,prior_merchants,transaction_qoq,tpv_qoq,user_qoq,merchant_qoq,transaction_yoy
bihar,2021,2,8085,2021-Q2,152928387,374306226227.05,15401467,873547.0,2447.591539869246,5671.8428186094225,17.630954029949162,9.929468861635064,24303.283981133096,175.06600904129942,8084.0,111690707.0,277382314169.35,14274751.0,734157.0,0.3692131700804795,0.34942354687590194,0.07893069378232931,0.18986402091105847,1.8343805404610745
bihar,2021,3,8086,2021-Q3,184812122,398169200251.48,16692841,1100249.0,2154.4539175383743,6591.142873762471,15.171875639059886,11.071340223033335,23852.692315914348,167.9729970215833,8085.0,152928387.0,374306226227.05,15401467.0,873547.0,0.20848800948904267,0.06375254364578753,0.08384746725750225,0.25951894975313294,1.5393391690609843
bihar,2021,4,8087,2021-Q4,211595139,455873110665.51,17989043,1305682.0,2154.459279263074,7258.207120856846,13.777507080590834,11.76244556200127,25341.7099878804,162.0571770155367,8086.0,184812122.0,398169200251.48,16692841.0,1100249.0,0.14492023959337463,0.1449230889219577,0.07765017350851178,0.18671500723927048,1.165839155848686
bihar,2022,1,8088,2022-Q1,279365074,607780285452.84,19351497,1548974.0,2175.5771999360236,8004.414335490427,12.493106404626547,14.436354665481435,31407.40406041145,180.35491493078644,8087.0,211595139.0,455873110665.51,17989043.0,1305682.0,0.3202811525835667,0.3332224937890438,0.07573799228786093,0.1863332725732605,1.501238299082483
bihar,2022,2,8089,2022-Q2,350987405,741819444963.23,20671708,1703453.0,2113.521552043242,8240.504364709486,12.135179544137701,16.97911972247286,35885.73546816886,206.04466633361767,8088.0,279365074.0,607780285452.84,19351497.0,1548974.0,0.2563753942985729,0.22053884062810836,0.06822268065359482,0.09972988571790098,1.2951095730840345
bihar,2022,3,8090,2022-Q3,398081452,747732795859.9,22066926,1848624.0,1878.3412090747197,8377.351698193033,11.936946615428557,18.039732946945126,33884.773794949964,215.33932914427163,8089.0,350987405.0,741819444963.23,20671708.0,1703453.0,0.1341758887331015,0.007971415331345488,0.06749408418501268,0.08522160576194349,1.153979120482151
bihar,2022,4,8091,2022-Q4,478561642,881147256455.31,23466284,1983316.0,1841.2408749953888,8451.76850327048,11.831843236277022,20.393584344244704,37549.50108228938,241.2936929868967,8090.0,398081452.0,747732795859.9,22066926.0,1848624.0,0.20217015788015158,0.17842531628157632,0.06341426984438159,0.07286067907806015,1.2616854255805943
bihar,2023,1,8092,2023-Q1,557298485,1037888852800.07,24855994,1998018.0,1862.3572120424299,8038.3749690316145,12.440325362434173,22.42109026096482,41756.07914936212,278.92565782690644,8091.0,478561642.0,881147256455.31,23466284.0,1983316.0,0.16452811109336674,0.17788354352404379,0.05922156230615805,0.007412837893709279,0.9948752971174915
bihar,2023,2,8093,2023-Q2,698546493,1224912261750.18,26174400,2036559.0,1753.5157273349591,7780.728498074454,12.852266985636065,26.68815686319457,46798.10279319411,343.00331736031217,8092.0,557298485.0,1037888852800.07,24855994.0,1998018.0,0.2534512685782737,0.18019598962408034,0.053041773344489895,0.019289616009465327,0.9902323646057898
bihar,2023,3,8094,2023-Q3,743992914,1148004167584.62,27578408,2114351.0,1543.0310504067786,7666.689824880392,13.043438861381105,26.97736990474577,41626.91942133208,351.8776749934141,8093.0,698546493.0,1224912261750.18,26174400.0,2036559.0,0.06505854865124916,-0.06278661465570767,0.053640503698270114,0.03819776397344743,0.8689464436539485
bihar,2023,4,8095,2023-Q4,939309620,1436863360578.11,29113524,2194129.0,1529.701527573102,7536.459687944338,13.268829681390656,32.26368680067724,49353.81098413611,428.1013650519181,8094.0,743992914.0,1148004167584.62,27578408.0,2114351.0,0.2625249546395545,0.25161859264086517,0.055663691682275473,0.03773167274496991,0.9627766573067718
bihar,2024,1,8096,2024-Q1,1086107837,1633842288997.52,30849769,2272717.0,1504.3094555973819,7367.047059574417,13.573959714297908,35.20635233929953,52961.248721101285,477.8896083410297,8095.0,939309620.0,1436863360578.11,29113524.0,2194129.0,0.15628309757968828,0.13708953392767786,0.05963706076942121,0.03581740180271997,0.9488799381896758
bihar,2024,2,8097,2024-Q2,1321734729,1878213500138.2,32631512,2362109.0,1421.0215249161392,7238.7359801163975,13.81456655895219,40.50485705351318,57558.27373669353,559.5570437266019,8096.0,1086107837.0,1633842288997.52,30849769.0,2272717.0,0.21694613000016494,0.14956842088511446,0.05775547298263395,0.03933265778361328,0.8921213437399649
bihar,2024,3,8098,2024-Q3,1354611186,1774925561306.62,34194093,2458579.0,1310.2841462189285,7190.069349112433,13.90807169507264,39.61535654710888,51907.373630487,550.9732190830557,8097.0,1321734729.0,1878213500138.2,32631512.0,2362109.0,0.02487371806056249,-0.05499265063528713,0.047885645017000655,0.040840621664791854,0.8207313006747265
bihar,2024,4,8099,2024-Q4,1559808519,2092918508999.37,35663071,2553973.0,1341.779124492248,7161.393924824926,13.963761950498302,43.73735842883525,58685.87450024621,610.7380614438758,8098.0,1354611186.0,1774925561306.62,34194093.0,2458579.0,0.15148061312406735,0.1791584698676929,0.04295999311927945,0.038800461567433775,0.6605903801985973
bihar,2025,1,8100,2025-Q1,1530666231,2084046921423.79,37257833,2640021.0,1361.5292996058722,7085.814679560134,14.112703270163381,41.083071873772155,55935.80607395471,579.7932027813415,8099.0,1559808519.0,2092918508999.37,35663071.0,2553973.0,-0.018683247106948242,-0.004238859533915451,0.04471746137622312,0.03369182054782871,0.409313310203101
bihar,2025,2,8101,2025-Q2,1793785807,2356277702190.09,38792069,2722198.0,1313.5780721394067,7017.408635770368,14.250274594280063,46.24104496720709,60741.222701735496,658.9475883091532,8100.0,1530666231.0,2084046921423.79,37257833.0,2640021.0,0.17189872662709837,0.1306260324409183,0.04117888445095552,0.031127403910802265,0.3571450970022896
bihar,2025,3,8102,2025-Q3,1804002017,2130102112192.27,40492727,2811281.0,1180.7648174000185,6942.681336329855,14.403656909430255,44.551260205320325,52604.56062127577,641.7010668801873,8101.0,1793785807.0,2356277702190.09,38792069.0,2722198.0,0.005695334392842533,-0.09598851179026835,0.04384035303711187,0.03272465852961459,0.33174894437937996
bihar,2025,4,8103,2025-Q4,2022586363,2442715459709.96,42344157,2921494.0,1207.718742890565,6899.402909355357,14.494007860361856,47.76541809534666,57687.19069575432,692.312345327425,8102.0,1804002017.0,2130102112192.27,40492727.0,2811281.0,0.12116635344094528,0.1467597941565124,0.04572253185121378,0.03920383625827517,0.2966888809510342
bihar,2026,1,8104,2026-Q1,2098602814,2537338892793.64,43855409,2994241.0,1209.0610361650074,6827.529530051812,14.64658623003292,47.852770316199766,57856.920061870595,700.8797267821795,8103.0,2022586363.0,2442715459709.96,42344157.0,2921494.0,0.03758378499459902,0.03873698539367143,0.0356897410898982,0.024900615917746283,0.3710388140130074
bihar,2026,2,8105,2026-Q2,2289051873,2678141315406.16,44813491,3076811.0,1169.9784294954509,6865.814136193942,14.564915102032591,51.07952587313495,59761.94346042267,743.9689577942877,8104.0,2098602814.0,2537338892793.64,43855409.0,2994241.0,0.09075040676086688,0.05549216267973378,0.021846381594571307,0.02757627058075829,0.2761010060773661
chandigarh,2018,1,8072,2018-Q1,223975,393507115.85,84504,,1756.9242810581538,,,2.650466250118338,4656.668510958061,,,,,,,,,,,
chandigarh,2018,2,8073,2018-Q2,319560,664062457.55,113150,2.0,2078.0525020340465,1.7675651789659743,56575.0,2.8242156429518337,5868.868383119752,159780.0,8072.0,223975.0,393507115.85,84504.0,,0.42676638017635904,0.6875487908664204,0.33898987030199756,,
chandigarh,2018,3,8074,2018-Q3,417919,971597704.09,141119,6.0,2324.846929883542,4.251730808750062,23519.833333333332,2.9614651464366952,6884.9531536504655,69653.16666666667,8073.0,319560.0,664062457.55,113150.0,2.0,0.3077950932532232,0.46311193027629405,0.24718515245249661,2.0,
chandigarh,2018,4,8075,2018-Q4,603259,1354040230.17,175644,17.0,2244.5421123762762,9.67866821525358,10332.0,3.434555122862153,7709.0036105417785,35485.82352941176,8074.0,417919.0,971597704.09,141119.0,6.0,0.4434830672929444,0.3936223032126207,0.2446516769534932,1.8333333333333335,
chandigarh,2019,1,8076,2019-Q1,876820,1678862941.03,207673,6750.0,1914.7178908213773,3250.3021577191066,30.76637037037037,4.2221184265648395,8084.165688510302,129.89925925925925,8075.0,603259.0,1354040230.17,175644.0,17.0,0.45347189184081804,0.23989147709386627,0.1823518025096218,396.05882352941177,2.9148119209733228
chandigarh,2019,2,8077,2019-Q2,1081281,2214484682.8,240155,15994.0,2048.019601565181,6659.865503528971,15.015318244341628,4.5024296808311295,9221.064241011014,67.60541453044893,8076.0,876820.0,1678862941.03,207673.0,6750.0,0.23318469013024345,0.3190383971674249,0.15640935509189924,1.3694814814814813,2.3836556515208414
chandigarh,2019,3,8078,2019-Q3,1428205,2696336857.27,268117,18880.0,1887.9200515822308,7041.701943554493,14.201112288135594,5.3267976293931385,10056.568055251999,75.64645127118644,8077.0,1081281.0,2214484682.8,240155.0,15994.0,0.3208453676703835,0.2175911074086747,0.11643313693239787,0.18044266599975,2.4174206006427084
chandigarh,2019,4,8079,2019-Q4,1663318,3246646185.73,292017,21146.0,1951.909487981252,7241.359235934894,13.80956209212144,5.6959629062691555,11118.004039936031,78.6587534285444,8078.0,1428205.0,2696336857.27,268117.0,18880.0,0.16462132536995733,0.20409516970263875,0.08914018879817398,0.12002118644067794,1.7572203647189681
chandigarh,2020,1,8080,2020-Q1,1776530,3334833902.53,316683,24121.0,1877.161602973212,7616.765030014241,13.128933294639525,5.609805388985199,10530.51127635522,73.65076074789603,8079.0,1663318.0,3246646185.73,292017.0,21146.0,0.06806395409657084,0.02716271245927948,0.08446768510052505,0.1406885462971721,1.026105700143701
chandigarh,2020,2,8081,2020-Q2,1098495,2233114743.33,341687,25176.0,2032.8856693294006,7368.146871259369,13.571933587543693,3.2149159903654514,6535.556644911863,43.63262631077217,8080.0,1776530.0,3334833902.53,316683.0,24121.0,-0.3816625669141529,-0.33036702618507374,0.07895592753636915,0.043737821815015954,0.015920005992891673
chandigarh,2020,3,8082,2020-Q3,1787111,3631987949.81,368783,28162.0,2032.323649627807,7636.469143100414,13.09505716923514,4.845969038702977,9848.57748272019,63.458241602158935,8081.0,1098495.0,2233114743.33,341687.0,25176.0,0.6268722206291335,0.6264224490292036,0.07930064649811075,0.11860502065459166,0.2512986581058041
chandigarh,2020,4,8083,2020-Q4,2610842,4860838678.86,396747,31497.0,1861.7896750780014,7938.8123917761195,12.596342508810363,6.580621907664078,12251.733923281083,82.89176746991777,8082.0,1787111.0,3631987949.81,368783.0,28162.0,0.4609288398985849,0.33834108098136295,0.0758277903265605,0.11842198707478158,0.5696589587799807
chandigarh,2021,1,8084,2021-Q1,3291014,5639239470.44,420246,34879.0,1713.5264299817622,8299.662578584925,12.04868258837696,7.831160796295503,13418.901001889368,94.35517073310588,8083.0,2610842.0,4860838678.86,396747.0,31497.0,0.26051825426433317,0.16013713743788682,0.0592291813170609,0.10737530558465891,0.8524955953459834
chandigarh,2021,2,8085,2021-Q2,3336924,5688419002.54,442163,37747.0,1704.6894093302694,8536.897026662113,11.713858054944764,7.5468187071283666,12864.981924177282,88.40236310170344,8084.0,3291014.0,5639239470.44,420246.0,34879.0,0.013950107778332166,0.008720951177511038,0.052152786701122666,0.08222712807133226,2.037723430693813
chandigarh,2021,3,8086,2021-Q3,4795459,7498822383.4,465065,39808.0,1563.7340207475447,8559.663702923248,11.682701969453376,10.311373678948105,16124.24582241192,120.46470558681672,8085.0,3336924.0,5688419002.54,442163.0,37747.0,0.43708966701069607,0.31826125678358363,0.05179537862733885,0.05460036559196757,1.683358224531101
chandigarh,2021,4,8087,2021-Q4,5012587,7760737879.59,487572,41069.0,1548.250011339454,8423.166219553215,11.872020258589204,10.28071136160403,15917.111482181093,122.05281355767124,8086.0,4795459.0,7498822383.4,465065.0,39808.0,0.04527783471821989,0.034927550327075174,0.04839538559126133,0.031677049839228255,0.9199120437008443
chandigarh,2022,1,8088,2022-Q1,6026078,9061038154.15,509170,42930.0,1503.637714969836,8431.368698077264,11.860470533426508,11.83510026120942,17795.70311320384,140.36985790822268,8087.0,5012587.0,7760737879.59,487572.0,41069.0,0.20218920888555147,0.16754853658692226,0.04429704741043383,0.04531398378338891,0.8310703023445054
chandigarh,2022,2,8089,2022-Q2,7761882,10624481178.15,529517,44644.0,1368.8022026294652,8431.079644279598,11.860877161544664,14.658418898732242,20064.476075650073,173.86170594032794,8088.0,6026078.0,9061038154.15,509170.0,42930.0,0.2880487109526295,0.17254568377288382,0.0399611131842017,0.0399254600512462,1.3260589692782934
chandigarh,2022,3,8090,2022-Q3,9175146,12189515329.98,550651,46291.0,1328.5363884106039,8406.59510288731,11.895422436326715,16.662361459436195,22136.553515711403,198.20582834676287,8089.0,7761882.0,10624481178.15,529517.0,44644.0,0.1820774910002496,0.14730452485986834,0.03991184419008276,0.03689185556849739,0.9132988103954178
chandigarh,2022,4,8091,2022-Q4,9744704,12720512772.54,569949,47980.0,1305.377030696879,8418.297075703265,11.87888703626511,17.09750170629302,22318.686009695604,203.09929137140475,8090.0,9175146.0,12189515329.98,550651.0,46291.0,0.06207617840631641,0.04356181752805366,0.03504579125435159,0.03648657406407296,0.9440468564435889
chandigarh,2023,1,8092,2023-Q1,10182795,13320740709.15,587987,47270.0,1308.1615321873808,8039.29338573812,12.438904167548127,17.318061453739624,22654.821805839245,215.41770679077638,8091.0,9744704.0,12720512772.54,569949.0,47980.0,0.04495682988421201,0.0471858286959721,0.03164844573812742,-0.014797832430179292,0.6897881175782989
chandigarh,2023,2,8093,2023-Q2,12002645,15001734621.1,605280,48825.0,1249.8690597864054,8066.514670896114,12.396927803379416,19.8299051678562,24784.78492780201,245.8299027137737,8092.0,10182795.0,13320740709.15,587987.0,47270.0,0.1787181220873051,0.12619372665930872,0.02941051417803453,0.03289612862280511,0.5463575715271116
chandigarh,2023,3,8094,2023-Q3,13514642,15978579212.55,622265,49865.0,1182.31612887341,8013.466931291331,12.478993281861024,21.718467212521997,25678.094079773087,271.02460643738095,8093.0,12002645.0,15001734621.1,605280.0,48825.0,0.12597198367526485,0.06511544272194114,0.028061393074279684,0.02130056323604701,0.47296206512681116
chandigarh,2023,4,8095,2023-Q4,13784981,16915170140.24,639168,50833.0,1227.072430512599,7952.995143686793,12.573879172978183,21.567070003504554,26464.357008235707,271.18173233922846,8094.0,13514642.0,15978579212.55,622265.0,49865.0,0.020003415554773918,0.05861540724186409,0.027163668212096148,0.019412413516494587,0.41461259367139314
chandigarh,2024,1,8096,2024-Q1,13667061,16541090390.05,660057,52271.0,1210.2887658180496,7919.16455700038,12.627594650953684,20.705879946731873,25060.093885906823,261.46545885864055,8095.0,13784981.0,16915170140.24,639168.0,50833.0,-0.008554237397933262,-0.022115045080160933,0.03268154851306693,0.028288710089902303,0.342171869314859
chandigarh,2024,2,8097,2024-Q2,16570280,18298504093.43,682073,53545.0,1104.2966137826277,7850.332735645598,12.738313568026893,24.293997856534418,26827.779568213373,309.4645625175086,8096.0,13667061.0,16541090390.05,660057.0,52271.0,0.2124245293117517,0.10624533582363727,0.033354695124814926,0.02437297928105453,0.3805523699151312
chandigarh,2024,3,8098,2024-Q3,17830482,19398464952.3,703169,54821.0,1087.9383379708972,7796.276570781704,12.826635778260156,25.357320928539227,27587.201586389616,325.24911986282626,8097.0,16570280.0,18298504093.43,682073.0,53545.0,0.07605194360022893,0.06011206453017848,0.03092924071177139,0.02383042300868432,0.3193454920966461
chandigarh,2024,4,8099,2024-Q4,18645893,20631840726.07,721374,56177.0,1106.5085874980618,7787.499965343914,12.841091549922567,25.847747492978677,28600.754568462406,331.91329191662066,8098.0,17830482.0,19398464952.3,703169.0,54821.0,0.04573129318657787,0.0635811017419583,0.0258899354209301,0.02473504678863936,0.35262377220541685
chandigarh,2025,1,8100,2025-Q1,19931215,21239542165.22,739749,57875.0,1065.6421179150393,7823.599626359752,12.781840172786177,26.943213170953932,28711.82274693173,344.38384449244063,8099.0,18645893.0,20631840726.07,721374.0,56177.0,0.06893324980466198,0.029454542966790287,0.025472223839506203,0.030225893159122164,0.45833950693569014
chandigarh,2025,2,8101,2025-Q2,20255468,21185658828.05,757963,59143.0,1045.9229492031484,7802.8874760377485,12.815768560945505,26.72355774622244,27950.78233112962,342.48293120064926,8100.0,19931215.0,21239542165.22,739749.0,57875.0,0.01626860178870171,-0.0025369349654926765,0.024621864983933817,0.02190928725701946,0.2223974489266325
chandigarh,2025,3,8102,2025-Q3,22149566,22397711070.19,776162,60176.0,1011.2031572171662,7753.0206322906815,12.898198617388992,28.537297626011064,28857.00545786833,368.07973278383406,8101.0,20255468.0,21185658828.05,757963.0,59143.0,0.093510453572339,0.05721097710377698,0.024010406840439424,0.017466141386131895,0.24223035585914054
chandigarh,2025,4,8103,2025-Q4,22627910,23861736668.23,794106,61497.0,1054.5267622254994,7744.18024797697,12.912922581589346,28.494823109257453,30048.5535535936,367.95144478592454,8102.0,22149566.0,22397711070.19,776162.0,60176.0,0.021596089061067802,0.06536496490431687,0.023118884975043885,0.02195227333156069,0.2135600048761408
chandigarh,2026,1,8104,2026-Q1,22820289,23784456763.0,811491,62840.0,1042.2504624284118,7743.770417663289,12.913605983450031,28.12143203066947,29309.575538114408,363.1490929344367,8103.0,22627910.0,23861736668.23,794106.0,61497.0,0.008501845729455448,-0.003238653845882511,0.021892543312857393,0.02183846366489428,0.14495222694652576
chandigarh,2026,2,8105,2026-Q2,25137055,25233291728.69,829123,64346.0,1003.8284806509752,7760.730313837633,12.88538526093308,30.3176428587797,30433.71336784771,390.654508438753,8104.0,22820289.0,23784456763.0,811491.0,62840.0,0.10152220245764632,0.06091520105449133,0.021727905793163416,0.023965626989178812,0.2410009484846265
chhattisgarh,2018,1,8072,2018-Q1,2308574,2600414470.84,686395,10.0,1126.415904727334,1.4568870693988156,68639.5,3.3633316093503014,3788.5102176443597,230857.4,,,,,,,,,,
chhattisgarh,2018,2,8073,2018-Q2,3380470,5020388075.2,967619,17.0,1485.1154056092792,1.7568898502406423,56918.76470588235,3.493596136495873,5188.393443287078,198851.17647058822,8072.0,2308574.0,2600414470.84,686395.0,10.0,0.46431086896066587,0.930610728211448,0.40971160920461247,0.7,
chhattisgarh,2018,3,8074,2018-Q3,4512546,7219788715.08,1229445,27.0,1599.9368682513152,2.196112880202042,45535.0,3.670392738186743,5872.396662786868,167131.33333333334,8073.0,3380470.0,5020388075.2,967619.0,17.0,0.3348871606610915,0.43809375031080267,0.2705879070171213,0.588235294117647,
chhattisgarh,2018,4,8075,2018-Q4,6353226,10755271064.36,1584333,828.0,1692.8834365974074,52.26174042956878,1913.445652173913,4.010031981912893,6788.516722406212,7672.978260869565,8074.0,4512546.0,7219788715.08,1229445.0,27.0,0.4079027670853661,0.4896933260519696,0.2886570769737564,29.666666666666668,
chhattisgarh,2019,1,8076,2019-Q1,8806110,13924157587.5,1925189,23858.0,1581.1927840442602,1239.2549510723363,80.6936457372789,4.574153498695453,7232.618505248056,369.1051219716657,8075.0,6353226.0,10755271064.36,1584333.0,828.0,0.38608480164250425,0.2946356725160386,0.21514164004663172,27.814009661835748,2.8145235976841114
chhattisgarh,2019,2,8077,2019-Q2,10141906,18246258174.34,2212185,48515.0,1799.0955718126356,2193.0805967855313,45.597959394001855,4.584565034117852,8248.070651568472,209.04681026486654,8076.0,8806110.0,13924157587.5,1925189.0,23858.0,0.15168967909780817,0.31040302148835464,0.14907419479334227,1.033489814737195,2.000146725159519
chhattisgarh,2019,3,8078,2019-Q3,12460140,21416627955.84,2488075,65116.0,1718.811181562968,2617.1236799533776,38.20988697094416,5.007943892366589,8607.709958839665,191.3529700841575,8077.0,10141906.0,18246258174.34,2212185.0,48515.0,0.22857971667258603,0.17375451729377267,0.1247138010609421,0.3421828300525611,1.7612217138617536
chhattisgarh,2019,4,8079,2019-Q4,16357293,28463127103.1,2780915,82700.0,1740.0878680292637,2973.841343586553,33.62654171704958,5.8819823691123245,10235.166160454382,197.79072551390567,8078.0,12460140.0,21416627955.84,2488075.0,65116.0,0.3127695996995219,0.32902001014303095,0.11769741667755196,0.2700411573192456,1.5746436534762025
chhattisgarh,2020,1,8080,2020-Q1,19093394,32590895619.61,3094859,99397.0,1706.9199755480875,3211.681049120493,31.13634214312303,6.169390592592425,10530.656039454463,192.0922563055223,8079.0,16357293.0,28463127103.1,2780915.0,82700.0,0.1672710148311216,0.145021609943218,0.1128923393918908,0.20189842805320435,1.1681984440348803
chhattisgarh,2020,2,8081,2020-Q2,21009112,37624391296.13,3484888,105658.0,1790.8606178181162,3031.8908383856237,32.98271782543679,6.028633344887985,10796.442036624992,198.84071248745954,8080.0,19093394.0,32590895619.61,3094859.0,99397.0,0.10033407365919333,0.15444484052446028,0.1260248043610388,0.06298982866686109,1.0715151570128927
chhattisgarh,2020,3,8082,2020-Q3,28282693,50717527358.69,3897665,120657.0,1793.2354376116166,3095.622635603624,32.30367902401021,7.256317051362803,13012.284883049211,234.40573692367622,8081.0,21009112.0,37624391296.13,3484888.0,105658.0,0.34621077749502227,0.34799595718394394,0.1184477090798901,0.14195801548391973,1.269853548997042
chhattisgarh,2020,4,8083,2020-Q4,39804658,71088111288.63,4302482,153533.0,1785.9244334828854,3568.4751266826916,28.023174171025122,9.251557124469086,16522.581916352003,259.2579966521855,8082.0,28282693.0,50717527358.69,3897665.0,120657.0,0.40738571111315314,0.40164781271517724,0.1038614144622485,0.272474866771095,1.433450204749649
chhattisgarh,2021,1,8084,2021-Q1,48630460,85037921799.07,4682835,185878.0,1748.6555093056904,3969.347628092811,25.193056736138757,10.384833119253615,18159.49564720303,261.62568996868913,8083.0,39804658.0,71088111288.63,4302482.0,153533.0,0.22172786913531572,0.19623267882025108,0.08840315892082762,0.21067132147486212,1.5469782899781985
chhattisgarh,2021,2,8085,2021-Q2,57474912,98787017765.86,5078626,198995.0,1718.7850199032928,3918.284197339989,25.52137490891731,11.317019997140958,19451.524441031885,288.8259101987487,8084.0,48630460.0,85037921799.07,4682835.0,185878.0,0.18187062182837677,0.16168193760986704,0.0845195271667698,0.07056779177740236,1.7357135322996995
chhattisgarh,2021,3,8086,2021-Q3,80717872,128856725337.3,5517110,234841.0,1596.3840738678048,4256.594485156178,23.492959065921198,14.630462687892756,23355.83762826915,343.7128610421519,8085.0,57474912.0,98787017765.86,5078626.0,198995.0,0.40440183710068145,0.30438926340209704,0.08633910037872439,0.1801351792758612,1.8539669825642133
chhattisgarh,2021,4,8087,2021-Q4,90986070,142897547581.3,5951381,278371.0,1570.543134584228,4677.418568900227,21.37931393715581,15.288228060008256,24010.821619603917,326.8518272377511,8086.0,80717872.0,128856725337.3,5517110.0,234841.0,0.12721096017001043,0.10896460551241094,0.07871349311505482,0.18535945597233883,1.28581464008559
chhattisgarh,2022,1,8088,2022-Q1,118651612,188186021689.87,6380734,321437.0,1586.0384744698622,5037.617929222562,19.85065191623864,18.595292014993888,29492.848579782512,369.1286690704555,8087.0,90986070.0,142897547581.3,5951381.0,278371.0,0.3040634901584385,0.3169296805657469,0.07214342351800362,0.1547072072881155,1.4398620124095065
chhattisgarh,2022,2,8089,2022-Q2,143649650,217141086234.93,6782654,353970.0,1511.601916433002,5218.753602940677,19.16166341780377,21.178973599419933,32014.177080967125,405.8243636466367,8088.0,118651612.0,188186021689.87,6380734.0,321437.0,0.2106843521013435,0.1538640558158877,0.06298961843574746,0.10121112379719821,1.499345279554321
chhattisgarh,2022,3,8090,2022-Q3,168777635,232335130975.74,7211969,390945.0,1376.5753440954425,5420.780372184074,18.447528424714474,23.40243489676675,32215.21487068788,431.7170829656346,8089.0,143649650.0,217141086234.93,6782654.0,353970.0,0.17492548711396094,0.06997314513003405,0.06329601952274144,0.10445800491567092,1.0909574400078337
chhattisgarh,2022,4,8091,2022-Q4,192641774,267162792319.19,7618238,425290.0,1386.8372719573792,5582.5244630057505,17.91304286486868,25.286919888824688,35068.84299482242,452.9656798890169,8090.0,168777635.0,232335130975.74,7211969.0,390945.0,0.14139396490536194,0.1499026909842862,0.05633260486837921,0.08785123227052405,1.1172666760966816
chhattisgarh,2023,1,8092,2023-Q1,214685457,299544060546.13,8004123,443733.0,1395.269454819802,5543.805361311914,18.03815132072665,26.821858809516044,37423.720318407155,483.8167479092157,8091.0,192641774.0,267162792319.19,7618238.0,425290.0,0.11442836380856836,0.12120425881854402,0.05065278874196366,0.043365703402384215,0.8093766564250302
chhattisgarh,2023,2,8093,2023-Q2,250168113,331458751118.98,8375641,457643.0,1324.9440432041793,5463.9758318199165,18.301691493150773,29.86853340538354,39574.13541470796,546.6446837381977,8092.0,214685457.0,299544060546.13,8004123.0,443733.0,0.16527740861366302,0.10654422763269933,0.04641582844241654,0.03134767979843733,0.7415156458787056
chhattisgarh,2023,3,8094,2023-Q3,283570782,349234131102.08,8766380,476302.0,1231.5589379094777,5433.280327797791,18.405087528500825,32.3475347863086,39837.8955854161,595.3592090732351,8093.0,250168113.0,331458751118.98,8375641.0,457643.0,0.13352088961073938,0.0536277287086,0.0466518323791576,0.040771955432509666,0.6801443034795458
chhattisgarh,2023,4,8095,2023-Q4,322561838,404263598492.01,9160798,494172.0,1253.2902249025813,5394.420879054423,18.537671094274867,35.21110693631712,44129.736131285725,652.7319192507872,8094.0,283570782.0,349234131102.08,8766380.0,476302.0,0.1375002591063843,0.1575718479069419,0.04499211761297128,0.037518213234460474,0.6744127262864597
chhattisgarh,2024,1,8096,2024-Q1,366651062,463030150974.66,9676480,518348.0,1262.8632478218758,5356.782631700784,18.66792193661401,37.89095435530275,47851.09368020809,707.3453780085965,8095.0,322561838.0,404263598492.01,9160798.0,494172.0,0.13668456341075297,0.1453669157991513,0.0562922575085707,0.04892223760148284,0.7078523488435455
chhattisgarh,2024,2,8097,2024-Q2,412497773,495339525982.1,10160209,542535.0,1200.8295763141004,5339.801572979453,18.727287640428727,40.59933934429892,48752.88746344686,760.315505912061,8096.0,366651062.0,463030150974.66,9676480.0,518348.0,0.12504180609737325,0.06977812338879019,0.049990182380369674,0.04666170217691579,0.6488822978010791
chhattisgarh,2024,3,8098,2024-Q3,443141845,495927695118.55,10587536,566499.0,1119.1172774905742,5350.621712171746,18.68941692747913,41.85504965461274,46840.70921870301,782.246473515399,8097.0,412497773.0,495339525982.1,10160209.0,542535.0,0.07428906046481853,0.00118740602273526,0.04205887890692006,0.044170422184743874,0.5627203969131065
chhattisgarh,2024,4,8099,2024-Q4,500033921,575372077008.47,10962228,593346.0,1150.6660905280264,5412.640569052203,18.475270752646853,45.614260258042435,52486.78252344961,842.7358084490331,8098.0,443141845.0,495927695118.55,10587536.0,566499.0,0.12838344345477015,0.1601934771376885,0.03538991508505851,0.04739108100808642,0.5501955349101155
chhattisgarh,2025,1,8100,2025-Q1,498714795,585636844581.98,11341270,617762.0,1174.2921013241246,5447.026655744903,18.358639735043592,43.973452267691364,51637.67766590338,807.2927680886814,8099.0,500033921.0,575372077008.47,10962228.0,593346.0,-0.0026380730278496856,0.017840225453552794,0.034577095094172394,0.04114968332136737,0.360189146267903
chhattisgarh,2025,2,8101,2025-Q2,530238048,584957150370.39,11716582,639801.0,1103.1972386304312,5460.645433967005,18.31285352789383,45.25535245688546,49925.57986368294,828.7546408961537,8100.0,498714795.0,585636844581.98,11341270.0,617762.0,0.06320897899169009,-0.0011606069834542154,0.03309259015965593,0.03567555142595369,0.2854325106865485
