state,district,year,quarter,period_id,district_key,period_label,transaction_count,transaction_amount,registered_users,registered_merchants,average_transaction_value,merchants_per_100k_users,users_per_merchant,transactions_per_registered_user,tpv_per_registered_user,transactions_per_merchant,prior_period_id,prior_transactions,prior_tpv,prior_users,prior_merchants,transaction_qoq,tpv_qoq,user_qoq,merchant_qoq,transaction_yoy
tripura,unakoti,2024,4,8099,tripura|unakoti,2024-Q4,1027736.0,1389429761.32,69764,2400.0,1351.9325598402702,3440.169715039275,29.06833333333333,14.731609426065019,19916.142441947137,428.22333333333336,8098.0,999990.0,1265167826.57,66900.0,2340.0,0.027746277462774582,0.09821774798596228,0.04281016442451424,0.02564102564102555,0.4782336036453285
tripura,unakoti,2025,1,8100,tripura|unakoti,2025-Q1,1273441.0,1576876002.61,72717,2519.0,1238.2795925449234,3464.1143061457433,28.86740770146884,17.512287360589685,21685.108057400605,505.534339023422,8099.0,1027736.0,1389429761.32,69764.0,2400.0,0.23907404236107332,0.13490875646129852,0.04232842153546246,0.04958333333333331,0.6664302455072346
tripura,unakoti,2025,2,8101,tripura|unakoti,2025-Q2,1323508.0,1450653669.88,75612,2539.0,1096.0671713960173,3357.932603290483,29.78022843639228,17.503941173358726,19185.495290165585,521.2713666797952,8100.0,1273441.0,1576876002.61,72717.0,2519.0,0.039316309118365034,-0.08004582003980032,0.03981187342712156,0.007939658594680488,0.4487574257263174
tripura,unakoti,2025,3,8102,tripura|unakoti,2025-Q3,1456113.0,1604645277.97,79045,2552.0,1102.0060105019322,3228.5407046619016,30.973746081504704,18.421316971345437,20300.40202378392,570.5771943573668,8101.0,1323508.0,1450653669.88,75612.0,2539.0,0.10019206532941238,0.10615325441718859,0.045402846109083184,0.005120126033871575,0.4561275612756128
tripura,unakoti,2025,4,8103,tripura|unakoti,2025-Q4,1471079.0,1673658842.44,82779,2590.0,1137.708336833032,3128.8128631657787,31.96100386100386,17.771161768081278,20218.398898754516,567.9841698841699,8102.0,1456113.0,1604645277.97,79045.0,2552.0,0.010278048475633517,0.04300861094815134,0.0472389145423493,0.014890282131661436,0.4313782917013709
tripura,unakoti,2026,1,8104,tripura|unakoti,2026-Q1,1545684.0,1755115673.11,85945,2625.0,1135.4944950649679,3054.2788992960614,32.74095238095238,17.984571528302986,20421.381966490197,588.832,8103.0,1471079.0,1673658842.44,82779.0,2590.0,0.05071447556521447,0.04866991324901382,0.03824641515360172,0.013513513513513598,0.2137853265286731
tripura,unakoti,2026,2,8105,tripura|unakoti,2026-Q2,1633398.0,1654367851.49,89899,2752.0,1012.8381762987343,3061.213139189535,32.666787790697676,18.169256610195887,18402.516729774525,593.53125,8104.0,1545684.0,1755115673.11,85945.0,2625.0,0.056747692283804385,-0.05740238273952536,0.0460061667345395,0.04838095238095241,0.23414289902289975
tripura,west tripura,2018,1,8072,tripura|west tripura,2018-Q1,83950.0,79181005.82,26516,,943.1924457415128,,,3.16601297329914,2986.159519535375,,,,,,,,,,,
tripura,west tripura,2018,2,8073,tripura|west tripura,2018-Q2,128946.0,147191525.82,39320,,1141.4974161276814,,,3.2793997965412003,3743.426394201424,,8072.0,83950.0,79181005.82,26516.0,,0.5359857057772484,0.8589246789136078,0.48287826218132457,,
tripura,west tripura,2018,3,8074,tripura|west tripura,2018-Q3,194123.0,259549893.53,52296,,1337.0383392488268,,,3.7120047422365,4963.0926558436595,,8073.0,128946.0,147191525.82,39320.0,,0.5054596497758752,0.7633480737702432,0.3300101729399796,,
tripura,west tripura,2018,4,8075,tripura|west tripura,2018-Q4,224269.0,341632132.03,67361,1.0,1523.3141095291815,1.4845385311975772,67361.0,3.3293597185314945,5071.6606349371295,224269.0,8074.0,194123.0,259549893.53,52296.0,,0.15529329342736298,0.316248399811085,0.28807174544898273,,
tripura,west tripura,2019,1,8076,tripura|west tripura,2019-Q1,327273.0,423181189.48,80337,145.0,1293.0525569784247,180.48968719270076,554.048275862069,4.073751820456327,5267.5752079365675,2257.055172413793,8075.0,224269.0,341632132.03,67361.0,1.0,0.4592877303595235,0.2387042956569405,0.19263371980819755,144.0,2.89842763549732
tripura,west tripura,2019,2,8077,tripura|west tripura,2019-Q2,367901.0,545853354.57,94064,271.0,1483.6963057181144,288.1017179792482,347.09963099630994,3.9111774961728183,5802.999602079436,1357.5682656826568,8076.0,327273.0,423181189.48,80337.0,145.0,0.12414100766027136,0.2898809496724988,0.17086771973063475,0.8689655172413793,1.8531400741395623
tripura,west tripura,2019,3,8078,tripura|west tripura,2019-Q3,449194.0,677787590.56,106816,370.0,1508.8972483158723,346.3900539245057,288.6918918918919,4.205306321150389,6345.375136309167,1214.0378378378377,8077.0,367901.0,545853354.57,94064.0,271.0,0.22096433551417372,0.24170271169979718,0.1355672733458071,0.3653136531365313,1.313965887607342
tripura,west tripura,2019,4,8079,tripura|west tripura,2019-Q4,495581.0,776426617.18,117010,448.0,1566.6997265431885,382.873258695838,261.1830357142857,4.235373045038886,6635.557791470814,1106.2075892857142,8078.0,449194.0,677787590.56,106816.0,370.0,0.10326718522509215,0.14553088311708784,0.09543514080287596,0.21081081081081088,1.2097614917799606
tripura,west tripura,2020,1,8080,tripura|west tripura,2020-Q1,542094.0,909193347.03,128502,503.0,1677.1876224972052,391.4335963642589,255.47117296222663,4.218564691600131,7075.324485455479,1077.7216699801193,8079.0,495581.0,776426617.18,117010.0,448.0,0.09385549486360456,0.17099713857339416,0.09821382787795918,0.1227678571428572,0.6563969530025391
tripura,west tripura,2020,2,8081,tripura|west tripura,2020-Q2,469596.0,835006195.01,141535,545.0,1778.1373670346425,385.0637651464302,259.697247706422,3.317878969866111,5899.644575617338,861.6440366972477,8080.0,542094.0,909193347.03,128502.0,503.0,-0.1337369533697108,-0.08159667276750548,0.10142254595259215,0.08349900596421467,0.27641947154261604
tripura,west tripura,2020,3,8082,tripura|west tripura,2020-Q3,648739.0,1205981456.31,157322,565.0,1858.9624738299995,359.1360394604696,278.44601769911503,4.123638143425586,7665.688564282173,1148.2106194690266,8081.0,469596.0,835006195.01,141535.0,545.0,0.38148323239550597,0.4442784538808806,0.11154131486911356,0.03669724770642202,0.44422899682542516
tripura,west tripura,2020,4,8083,tripura|west tripura,2020-Q4,803630.0,1546194245.94,170797,636.0,1924.0126002513596,372.3718800681511,268.5487421383648,4.7051763204271735,9052.81852690621,1263.5691823899372,8082.0,648739.0,1205981456.31,157322.0,565.0,0.2387570348013608,0.28210449493225687,0.0856523563138023,0.12566371681415922,0.6215916267976376
tripura,west tripura,2021,1,8084,tripura|west tripura,2021-Q1,875229.0,1719042464.19,181244,797.0,1964.1059244951894,439.7386947981726,227.40777917189462,4.829009512039019,9484.68619203946,1098.154328732748,8083.0,803630.0,1546194245.94,170797.0,636.0,0.08909448377984885,0.11178945899188619,0.06116617973383609,0.2531446540880504,0.614533641766926
tripura,west tripura,2021,2,8085,tripura|west tripura,2021-Q2,1006564.0,1813733000.53,191580,1963.0,1801.905294179009,1024.637227267982,97.59551706571574,5.254013988934127,9467.235622350976,512.7682119205298,8084.0,875229.0,1719042464.19,181244.0,797.0,0.1500578705687312,0.05508330265978478,0.057028094723135636,1.4629861982434127,1.1434680022828134
tripura,west tripura,2021,3,8086,tripura|west tripura,2021-Q3,1237569.0,2336516937.7,202760,3380.0,1887.9892254088456,1666.9954626159006,59.98816568047337,6.103615111461827,11523.55956648254,366.14467455621303,8085.0,1006564.0,1813733000.53,191580.0,1963.0,0.2294985713774782,0.28823643668458065,0.058356822215262616,0.7218543046357615,0.9076531548126443
tripura,west tripura,2021,4,8087,tripura|west tripura,2021-Q4,1312626.0,2497954719.59,213808,4966.0,1903.0209058711316,2322.6446157300006,43.054369714055575,6.1392744892613935,11683.167699945747,264.3225936367298,8086.0,1237569.0,2336516937.7,202760.0,3380.0,0.06064873958542916,0.06909334971434666,0.054488064707042705,0.46923076923076934,0.6333710787302615
tripura,west tripura,2022,1,8088,tripura|west tripura,2022-Q1,1677305.0,3176744937.92,224262,6121.0,1893.9578299235977,2729.396866165467,36.63813102434243,7.479220732892777,14165.328668789185,274.024669171704,8087.0,1312626.0,2497954719.59,213808.0,4966.0,0.27782399556309256,0.2717383998223204,0.04889433510439267,0.23258155457108343,0.9164184459152975
tripura,west tripura,2022,2,8089,tripura|west tripura,2022-Q2,2073205.0,3574747451.18,235200,7471.0,1724.2614460123334,3176.4455782312925,31.4817293535002,8.814647108843538,15198.756169982993,277.50033462722524,8088.0,1677305.0,3176744937.92,224262.0,6121.0,0.23603339881536156,0.12528626661496944,0.04877330978944272,0.22055219735337372,1.0596852261753846
tripura,west tripura,2022,3,8090,tripura|west tripura,2022-Q3,2632612.0,4422374019.57,246989,9546.0,1679.842688390845,3864.949451190134,25.873559606117745,10.658822862556631,17905.145652518935,275.7816886654096,8089.0,2073205.0,3574747451.18,235200.0,7471.0,0.26982715168061056,0.23711509133608977,0.05012329931972781,0.2777405969749698,1.1272446223200485
tripura,west tripura,2022,4,8091,tripura|west tripura,2022-Q4,2847150.0,4591617612.19,257879,11041.0,1612.7066056196545,4281.465338395139,23.356489448419527,11.040643092302979,17805.318045246026,257.8706638891405,8090.0,2632612.0,4422374019.57,246989.0,9546.0,0.08149244932409339,0.03826985050813403,0.04409103239415524,0.15661009847056362,1.1690489141613836
